video_id,frame_id,timestamp_sec,ear_l,ear_r,ear_avg,det_ok,face_count,face_x,face_y,face_w,face_h,ear_smooth
WIN_20260414_20_42_23_Pro,19,0.6445005192107996,0.284153648044752,0.3056040687932808,0.2948788584190164,1,1,245,148,125,125,0.2894147392385262
WIN_20260414_20_42_23_Pro,20,0.6784215991692627,0.284153648044752,0.3056040687932808,0.2948788584190164,1,1,245,148,125,125,0.28698493134310976
WIN_20260414_20_42_23_Pro,21,0.7123426791277259,0.2826086956521739,0.2951498084442171,0.28887925204819553,1,1,245,148,125,125,0.29243989506755413
WIN_20260414_20_42_23_Pro,22,0.746263759086189,0.2705985391259053,0.2951498084442171,0.2828741737850612,1,1,245,148,125,125,0.28796707705225366
WIN_20260414_20_42_23_Pro,23,0.7801848390446522,0.30434782608695654,0.2970288392460059,0.3006883326664812,1,1,245,148,125,125,0.2847811458147901
WIN_20260414_20_42_23_Pro,24,0.8141059190031152,0.2826086956521739,0.2624208410328536,0.27251476834251376,1,1,245,148,125,125,0.2836280372474153
WIN_20260414_20_42_23_Pro,25,0.8480269989615784,0.2608695652173913,0.2970288392460059,0.2789492022316986,1,1,245,148,125,125,0.2838823668283863
WIN_20260414_20_42_23_Pro,26,0.8819480789200416,0.2823419620984761,0.2838854563241673,0.28311370921132173,1,1,245,148,125,125,0.2805217915599235
WIN_20260414_20_42_23_Pro,27,0.9158691588785047,0.2826086956521739,0.28568294772765834,0.2841458216899161,1,1,245,148,125,125,0.28269365280683484
WIN_20260414_20_42_23_Pro,28,0.9497902388369678,0.2838854563241673,0.2838854563241673,0.2838854563241673,1,1,245,148,125,125,0.2871113970699001
WIN_20260414_20_42_23_Pro,29,0.983711318795431,0.2826086956521739,0.2841394535019672,0.28337407457707053,1,1,245,148,125,125,0.2906695665816709
WIN_20260414_20_42_23_Pro,30,1.0176323987538942,0.2826086956521739,0.3194671514418757,0.3010379235470248,1,1,245,148,125,125,0.29498994115428057
WIN_20260414_20_42_23_Pro,31,1.0515534787123573,0.2823419620984761,0.3194671514418757,0.3009045567701759,1,1,245,148,125,125,0.29860791426223726
WIN_20260414_20_42_23_Pro,32,1.0854745586708203,0.30434782608695654,0.30714756301897195,0.30574769455296424,1,1,245,148,125,125,0.3021920696828326
WIN_20260414_20_42_23_Pro,33,1.1193956386292836,0.284153648044752,0.31979699568314984,0.30197532186395093,1,1,245,148,125,125,0.3028540501908189
WIN_20260414_20_42_23_Pro,34,1.1533167185877466,0.28440788517827575,0.3181818181818182,0.301294851680047,1,1,245,148,125,125,0.30489328543177974
WIN_20260414_20_42_23_Pro,35,1.1872377985462097,0.30434782608695654,0.30434782608695654,0.30434782608695654,1,1,245,148,125,125,0.30039316171882097
WIN_20260414_20_42_23_Pro,36,1.221158878504673,0.30434782608695654,0.3178536398630031,0.3111007329749798,1,1,245,148,125,125,0.29312028622155756
WIN_20260414_20_42_23_Pro,37,1.255079958463136,0.2826086956521739,0.2838854563241673,0.28324707598817056,1,1,245,148,125,125,0.29035070667564045
WIN_20260414_20_42_23_Pro,38,1.2890010384215993,0.2705985391259053,0.26062334962936257,0.26561094437763394,1,1,245,148,125,125,0.2890538655816748
WIN_20260414_20_42_23_Pro,39,1.3229221183800624,0.2708333333333333,0.3040605745675896,0.2874469539504615,1,1,245,148,125,125,0.28565704722779117
WIN_20260414_20_42_23_Pro,40,1.3568431983385254,0.2916666666666667,0.3040605745675896,0.2978636206171281,1,1,245,148,125,125,0.28981974694367507
WIN_20260414_20_42_23_Pro,41,1.3907642782969887,0.30434782608695654,0.2838854563241673,0.2941166412055619,1,1,245,148,125,125,0.2963929262429334
WIN_20260414_20_42_23_Pro,42,1.4246853582554517,0.3040605745675896,0.3040605745675896,0.3040605745675896,1,1,245,148,125,125,0.29971565036635905
WIN_20260414_20_42_23_Pro,43,1.458606438213915,0.29289310718026207,0.3040605745675896,0.29847684087392584,1,1,245,148,125,125,0.2998447142588974
WIN_20260414_20_42_23_Pro,44,1.492527518172378,0.3040605745675896,0.3040605745675896,0.3040605745675896,1,1,245,148,125,125,0.3007484595637798
WIN_20260414_20_42_23_Pro,45,1.526448598130841,0.2914138113663596,0.3056040687932808,0.2985089400798202,1,1,245,148,125,125,0.29966341819625664
WIN_20260414_20_42_23_Pro,46,1.5603696780893044,0.2916666666666667,0.3056040687932808,0.29863536772997373,1,1,245,148,125,125,0.3010814318323257
WIN_20260414_20_42_23_Pro,47,1.5942907580477674,0.2916666666666667,0.3056040687932808,0.29863536772997373,1,1,245,148,125,125,0.29999639046480253
WIN_20260414_20_42_23_Pro,48,1.6282118380062305,0.2916666666666667,0.3194671514418757,0.3055669090542712,1,1,245,148,125,125,0.29999639046480253
WIN_20260414_20_42_23_Pro,49,1.6621329179646938,0.2916666666666667,0.3056040687932808,0.29863536772997373,1,1,245,148,125,125,0.3012645064068315
WIN_20260414_20_42_23_Pro,50,1.6960539979231568,0.2914138113663596,0.3056040687932808,0.2985089400798202,1,1,245,148,125,125,0.30268711758811834
WIN_20260414_20_42_23_Pro,51,1.72997507788162,0.30434782608695654,0.3056040687932808,0.3049759474401187,1,1,245,148,125,125,0.30379388237226
WIN_20260414_20_42_23_Pro,52,1.7638961578400831,0.30589277847953467,0.3056040687932808,0.30574842363640775,1,1,245,148,125,125,0.30392294626479843
WIN_20260414_20_42_23_Pro,53,1.7978172377985462,0.30434782608695654,0.3178536398630031,0.3111007329749798,1,1,245,148,125,125,0.3039482317948291
WIN_20260414_20_42_23_Pro,54,1.8317383177570095,0.2914138113663596,0.30714756301897195,0.29928068719266576,1,1,245,148,125,125,0.30394823179482916
WIN_20260414_20_42_23_Pro,55,1.8656593977154725,0.2916666666666667,0.3056040687932808,0.29863536772997373,1,1,245,148,125,125,0.28529761539755727
WIN_20260414_20_42_23_Pro,56,1.8995804776739356,0.30434782608695654,0.3056040687932808,0.3049759474401187,1,1,245,148,125,125,0.25029419490104254
WIN_20260414_20_42_23_Pro,57,1.9335015576323988,0.1954675122220219,0.22952317107807507,0.2124953416500485,1,1,245,148,125,125,0.2162904801569518
WIN_20260414_20_42_23_Pro,58,1.967422637590862,0.13580362462117615,0.13636363636363635,0.13608363049240624,1,1,245,148,125,125,0.18635482360644134
WIN_20260414_20_42_23_Pro,59,2.001343717549325,0.1394766078968045,0.11904761904761904,0.12926211347221178,1,1,245,148,125,125,0.15488867974793144
WIN_20260414_20_42_23_Pro,60,2.0352647975077884,0.1621105453336672,0.13580362462117615,0.14895708497742166,1,1,245,148,125,125,0.13511354032514308
WIN_20260414_20_42_23_Pro,61,2.0691858774662513,0.15892681993150154,0.13636363636363635,0.14764522814756895,1,1,245,148,125,125,0.13010803617061156
WIN_20260414_20_42_23_Pro,62,2.1031069574247145,0.11351915709392967,0.11372013197828404,0.11361964453610685,1,1,245,148,125,125,0.13249145888393524
WIN_20260414_20_42_23_Pro,63,2.137028037383178,0.10859306234556773,0.11351915709392967,0.11105610971974869,1,1,245,148,125,125,0.12874959290199933
WIN_20260414_20_42_23_Pro,64,2.1709491173416406,0.13580362462117615,0.14655482945648382,0.14117922703882999,1,1,245,148,125,125,0.13047302289960538
WIN_20260414_20_42_23_Pro,65,2.204870197300104,0.14158263682262068,0.11891287331286374,0.13024775506774222,1,1,245,148,125,125,0.13754357154764116
WIN_20260414_20_42_23_Pro,66,2.238791277258567,0.1621105453336672,0.15041421093753118,0.15626237813559918,1,1,245,148,125,125,0.1473404346817479
WIN_20260414_20_42_23_Pro,67,2.27271235721703,0.16172178703985582,0.1362229885127156,0.14897238777628571,1,1,245,148,125,125,0.1512583858112977
WIN_20260414_20_42_23_Pro,68,2.3066334371754933,0.18385786226784898,0.1362229885127156,0.1600404253902823,1,1,245,148,125,125,0.1544025949284158
WIN_20260414_20_42_23_Pro,69,2.3405545171339566,0.16261114544165658,0.15892681993150154,0.16076898268657908,1,1,245,148,125,125,0.15369971712720387
WIN_20260414_20_42_23_Pro,70,2.3744755970924194,0.1520302872837948,0.13990731402287063,0.14596880065333273,1,1,245,148,125,125,0.15522471955500577
WIN_20260414_20_42_23_Pro,71,2.4083966770508827,0.1390179556210699,0.16647802263800923,0.15274798912953957,1,1,245,148,125,125,0.15226573131812976
WIN_20260414_20_42_23_Pro,72,2.442317757009346,0.15426797989908897,0.15892681993150154,0.15659739991529525,1,1,245,148,125,125,0.14767490502357367
WIN_20260414_20_42_23_Pro,73,2.476238836967809,0.15426797989908897,0.1362229885127156,0.14524548420590228,1,1,245,148,125,125,0.14860098438657315
WIN_20260414_20_42_23_Pro,74,2.510159916926272,0.1621105453336672,0.11351915709392967,0.13781485121379844,1,1,245,148,125,125,0.14755375271268395
WIN_20260414_20_42_23_Pro,75,2.5440809968847353,0.1394766078968045,0.16172178703985582,0.15059919746833017,1,1,245,148,125,125,0.14597896406399508
WIN_20260414_20_42_23_Pro,76,2.5780020768431986,0.15511634749731662,0.13990731402287063,0.1475118307600936,1,1,245,148,125,125,0.14354660896166965
WIN_20260414_20_42_23_Pro,77,2.6119231568016614,0.16122392483098627,0.1362229885127156,0.14872345667185094,1,1,245,148,125,125,0.143553598359862
WIN_20260414_20_42_23_Pro,78,2.6458442367601247,0.12994442887583477,0.1362229885127156,0.1330837086942752,1,1,245,148,125,125,0.14252575607804524
WIN_20260414_20_42_23_Pro,79,2.679765316718588,0.1394766078968045,0.1362229885127156,0.13784979820476007,1,1,245,148,125,125,0.14091871150538743
WIN_20260414_20_42_23_Pro,80,2.713686396677051,0.15511634749731662,0.13580362462117615,0.14545998605924637,1,1,245,148,125,125,0.14026601738286648
WIN_20260414_20_42_23_Pro,81,2.747607476635514,0.14314959117243284,0.13580362462117615,0.1394766078968045,1,1,245,148,125,125,0.14787881807660025
WIN_20260414_20_42_23_Pro,82,2.7815285565939774,0.15511634749731662,0.13580362462117615,0.14545998605924637,1,1,245,148,125,125,0.14935795527682866
WIN_20260414_20_42_23_Pro,83,2.81544963655244,0.18385786226784898,0.15843756205803883,0.1711477121629439,1,1,245,148,125,125,0.15037908195036512
WIN_20260414_20_42_23_Pro,84,2.8493707165109035,0.15426797989908897,0.1362229885127156,0.14524548420590228,1,1,245,148,125,125,0.15353662573300172
WIN_20260414_20_42_23_Pro,85,2.8832917964693667,0.16122392483098627,0.13990731402287063,0.15056561942692845,1,1,245,148,125,125,0.15797956861072932
WIN_20260414_20_42_23_Pro,86,2.91721287642783,0.15160183368847388,0.15892681993150154,0.1552643268099877,1,1,245,148,125,125,0.15473205777738758
WIN_20260414_20_42_23_Pro,87,2.951133956386293,0.17642258096426716,0.15892681993150154,0.16767470044788435,1,1,245,148,125,125,0.15691186304374355
WIN_20260414_20_42_23_Pro,88,2.985055036344756,0.15511634749731662,0.1547039684951536,0.15491015799623511,1,1,245,148,125,125,0.1593441143199952
WIN_20260414_20_42_23_Pro,89,3.0189761163032194,0.1759253847117281,0.13636363636363635,0.15614451053768225,1,1,245,148,125,125,0.16067475598526193
WIN_20260414_20_42_23_Pro,90,3.052897196261682,0.15511634749731662,0.17033740411905657,0.1627268758081866,1,1,245,148,125,125,0.15470977553663706
WIN_20260414_20_42_23_Pro,91,3.0868182762201455,0.16122392483098627,0.16261114544165658,0.16191753513632143,1,1,245,148,125,125,0.15227054616858987
WIN_20260414_20_42_23_Pro,92,3.1207393561786088,0.1394766078968045,0.1362229885127156,0.13784979820476007,1,1,245,148,125,125,0.15526559618259356
WIN_20260414_20_42_23_Pro,93,3.1546604361370716,0.15511634749731662,0.13031167481468128,0.14271401115599897,1,1,245,148,125,125,0.15283352202430375
WIN_20260414_20_42_23_Pro,94,3.188581516095535,0.18331270128389987,0.15892681993150154,0.1711197606077007,1,1,245,148,125,125,0.15620561860324103
WIN_20260414_20_42_23_Pro,95,3.222502596053998,0.15843756205803883,0.14269544797543648,0.15056650501673766,1,1,245,148,125,125,0.15741814118240796
WIN_20260414_20_42_23_Pro,96,3.256423676012461,0.1759253847117281,0.18163065135028747,0.1787780180310078,1,1,245,148,125,125,0.16027965569409
WIN_20260414_20_42_23_Pro,97,3.2903447559709242,0.15160183368847388,0.1362229885127156,0.14391241110059474,1,1,245,148,125,125,0.1615446925576899
WIN_20260414_20_42_23_Pro,98,3.3242658359293875,0.15511634749731662,0.15892681993150154,0.15702158371440908,1,1,245,148,125,125,0.16492949410843924
WIN_20260414_20_42_23_Pro,99,3.358186915887851,0.17325923850111302,0.18163065135028747,0.17744494492570023,1,1,245,148,125,125,0.16345321915571343
WIN_20260414_20_42_23_Pro,100,3.3921079958463136,0.17325923850111302,0.16172178703985582,0.16749051277048443,1,1,245,148,125,125,0.1616389300553338
WIN_20260414_20_42_23_Pro,101,3.426029075804777,0.18107149949490153,0.16172178703985582,0.1713966432673787,1,1,245,148,125,125,0.16460287780610777
WIN_20260414_20_42_23_Pro,102,3.45995015576324,0.13345894268467748,0.1362229885127156,0.13484096559869654,1,1,245,148,125,125,0.16080180135504232
WIN_20260414_20_42_23_Pro,103,3.493871235721703,0.18107149949490153,0.16261114544165658,0.17184132246827905,1,1,245,148,125,125,0.15741682268633111
WIN_20260414_20_42_23_Pro,104,3.5277923156801663,0.15426797989908897,0.16261114544165658,0.1584395626703728,1,1,245,148,125,125,0.15408571673423826
WIN_20260414_20_42_23_Pro,105,3.5617133956386295,0.16122392483098627,0.13990731402287063,0.15056561942692845,1,1,245,148,125,125,0.1572306474998846
WIN_20260414_20_42_23_Pro,106,3.5956344755970924,0.17325923850111302,0.1362229885127156,0.15474111350691433,1,1,245,148,125,125,0.15487745748247758
WIN_20260414_20_42_23_Pro,107,3.6295555555555556,0.16122392483098627,0.13990731402287063,0.15056561942692845,1,1,245,148,125,125,0.15640815079166448
WIN_20260414_20_42_23_Pro,108,3.663476635514019,0.16122392483098627,0.15892681993150154,0.16007537238124392,1,1,245,148,125,125,0.15534412374745926
WIN_20260414_20_42_23_Pro,109,3.6973977154724817,0.17325923850111302,0.15892681993150154,0.16609302921630728,1,1,245,148,125,125,0.15607971449979363
WIN_20260414_20_42_23_Pro,110,3.731318795430945,0.15426797989908897,0.1362229885127156,0.14524548420590228,1,1,245,148,125,125,0.15442455608578495
WIN_20260414_20_42_23_Pro,111,3.7652398753894083,0.15511634749731662,0.16172178703985582,0.15841906726858623,1,1,245,148,125,125,0.15215417294390637
WIN_20260414_20_42_23_Pro,112,3.799160955347871,0.15426797989908897,0.13031167481468128,0.1422898273568851,1,1,245,148,125,125,0.14687395929261243
WIN_20260414_20_42_23_Pro,113,3.8330820353063344,0.16122392483098627,0.1362229885127156,0.14872345667185094,1,1,245,148,125,125,0.14756955378580217
WIN_20260414_20_42_23_Pro,114,3.8670031152647977,0.1394766078968045,0.13990731402287063,0.13969196095983755,1,1,245,148,125,125,0.14841469291057569
WIN_20260414_20_42_23_Pro,115,3.900924195223261,0.16122392483098627,0.1362229885127156,0.14872345667185094,1,1,245,148,125,125,0.15031993953642553
WIN_20260414_20_42_23_Pro,116,3.934845275181724,0.17325923850111302,0.1520302872837948,0.16264476289245391,1,1,245,148,125,125,0.15004130325913081
WIN_20260414_20_42_23_Pro,117,3.968766355140187,0.15160183368847388,0.1520302872837948,0.15181606048613433,1,1,245,148,125,125,0.15193739867525421
WIN_20260414_20_42_23_Pro,118,4.00268743509865,0.15843756205803883,0.1362229885127156,0.14733027528537723,1,1,245,148,125,125,0.15297682818903685
WIN_20260414_20_42_23_Pro,119,4.036608515057114,0.15843756205803883,0.13990731402287063,0.1491724380404547,1,1,245,148,125,125,0.15086656546744145
WIN_20260414_20_42_23_Pro,120,4.070529595015577,0.1612863790250443,0.14655482945648382,0.15392060424076406,1,1,245,148,125,125,0.15175582899733442
WIN_20260414_20_42_23_Pro,121,4.104450674974039,0.15763206911247005,0.14655482945648382,0.15209344928447693,1,1,245,148,125,125,0.15245689163563902
WIN_20260414_20_42_23_Pro,122,4.1383717549325025,0.1621105453336672,0.15041421093753118,0.15626237813559918,1,1,245,148,125,125,0.15602568403468897
WIN_20260414_20_42_23_Pro,123,4.172292834890966,0.15511634749731662,0.14655482945648382,0.1508355884769002,1,1,245,148,125,125,0.1584601690297976
WIN_20260414_20_42_23_Pro,124,4.206213914849429,0.17510598013990727,0.15892681993150154,0.1670164000357044,1,1,245,148,125,125,0.15965304435812103
WIN_20260414_20_42_23_Pro,125,4.240134994807892,0.17325923850111302,0.15892681993150154,0.16609302921630728,1,1,245,148,125,125,0.1626798973844769
WIN_20260414_20_42_23_Pro,126,4.274056074766356,0.1543938648123322,0.16172178703985582,0.15805782592609402,1,1,245,148,125,125,0.1655540488615302
WIN_20260414_20_42_23_Pro,127,4.307977154724818,0.18107149949490153,0.16172178703985582,0.1713966432673787,1,1,245,148,125,125,0.1661506007970296
WIN_20260414_20_42_23_Pro,128,4.341898234683281,0.18385786226784898,0.14655482945648382,0.1652063458621664,1,1,245,148,125,125,0.1672916592157851
WIN_20260414_20_42_23_Pro,129,4.375819314641745,0.18107149949490153,0.15892681993150154,0.16999915971320154,1,1,245,148,125,125,0.16916531449488925
WIN_20260414_20_42_23_Pro,130,4.409740394600208,0.17325923850111302,0.17033740411905657,0.1717983213100848,1,1,245,148,125,125,0.16610082316385788
WIN_20260414_20_42_23_Pro,131,4.443661474558671,0.1759253847117281,0.15892681993150154,0.1674261023216148,1,1,245,148,125,125,0.16213985744297926
WIN_20260414_20_42_23_Pro,132,4.477582554517134,0.1759253847117281,0.1362229885127156,0.15607418661222186,1,1,245,148,125,125,0.1581711835107002
WIN_20260414_20_42_23_Pro,133,4.511503634475598,0.15089572049267608,0.13990731402287063,0.14540151725777334,1,1,245,148,125,125,0.15331388540070195
WIN_20260414_20_42_23_Pro,134,4.54542471443406,0.1604042660807418,0.13990731402287063,0.1501557900518062,1,1,245,148,125,125,0.15102736600627825
WIN_20260414_20_42_23_Pro,135,4.579345794392523,0.15511634749731662,0.13990731402287063,0.1475118307600936,1,1,245,148,125,125,0.15136796457624718
WIN_20260414_20_42_23_Pro,136,4.613266874350987,0.15354944864095355,0.15843756205803883,0.1559935053494962,1,1,245,148,125,125,0.15143448016205435
WIN_20260414_20_42_23_Pro,137,4.64718795430945,0.1612863790250443,0.15426797989908897,0.15777717946206665,1,1,245,148,125,125,0.15328750496557117
WIN_20260414_20_42_23_Pro,138,4.681109034267913,0.15763206911247005,0.1338361212611483,0.1457340951868092,1,1,245,148,125,125,0.15256762103367144
WIN_20260414_20_42_23_Pro,139,4.715030114226376,0.1604042660807418,0.15843756205803883,0.1594209140693903,1,1,245,148,125,125,0.1483540942536427
WIN_20260414_20_42_23_Pro,140,4.748951194184839,0.15160183368847388,0.1362229885127156,0.14391241110059474,1,1,245,148,125,125,0.14584775520240983
WIN_20260414_20_42_23_Pro,141,4.782872274143302,0.12994442887583477,0.13990731402287063,0.1349258714493527,1,1,245,148,125,125,0.14791577348749235
WIN_20260414_20_42_23_Pro,142,4.816793354101765,0.15426797989908897,0.1362229885127156,0.14524548420590228,1,1,245,148,125,125,0.14586494405825262
WIN_20260414_20_42_23_Pro,143,4.850714434060229,0.1759253847117281,0.1362229885127156,0.15607418661222186,1,1,245,148,125,125,0.14619030599666147
WIN_20260414_20_42_23_Pro,144,4.884635514018692,0.1621105453336672,0.1362229885127156,0.14916676692319142,1,1,245,148,125,125,0.14983495842507932
WIN_20260414_20_42_23_Pro,145,4.918556593977155,0.15160183368847388,0.1394766078968045,0.1455392207926392,1,1,245,148,125,125,0.14972116891011183
WIN_20260414_20_42_23_Pro,146,4.952477673935618,0.15426797989908897,0.1520302872837948,0.1531491335914419,1,1,245,148,125,125,0.15014418411094307
WIN_20260414_20_42_23_Pro,147,4.986398753894081,0.15354944864095355,0.13580362462117615,0.14467653663106483,1,1,245,148,125,125,0.1496134363800806
WIN_20260414_20_42_23_Pro,148,5.020319833852544,0.15426797989908897,0.1621105453336672,0.15818926261637808,1,1,245,148,125,125,0.14955468906273323
WIN_20260414_20_42_23_Pro,149,5.054240913811007,0.15354944864095355,0.1394766078968045,0.14651302826887902,1,1,245,148,125,125,0.1489560203548061
WIN_20260414_20_42_23_Pro,150,5.088161993769471,0.15426797989908897,0.1362229885127156,0.14524548420590228,1,1,245,148,125,125,0.15075535048787342
WIN_20260414_20_42_23_Pro,151,5.122083073727934,0.1604042660807418,0.13990731402287063,0.1501557900518062,1,1,245,148,125,125,0.1484201036183736
WIN_20260414_20_42_23_Pro,152,5.156004153686397,0.1612863790250443,0.14605999556775864,0.15367318729640148,1,1,245,148,125,125,0.14763197964965855
WIN_20260414_20_42_23_Pro,153,5.18992523364486,0.15354944864095355,0.1394766078968045,0.14651302826887902,1,1,245,148,125,125,0.1461528424494301
WIN_20260414_20_42_23_Pro,154,5.223846313603323,0.1385899873941236,0.14655482945648382,0.14257240842530372,1,1,245,148,125,125,0.14129256962855974
WIN_20260414_20_42_23_Pro,155,5.257767393561786,0.1394766078968045,0.1362229885127156,0.13784979820476007,1,1,245,148,125,125,0.13812789181023147
WIN_20260414_20_42_23_Pro,156,5.291688473520249,0.11180153787203836,0.13990731402287063,0.1258544259474545,1,1,245,148,125,125,0.14284152701503672
WIN_20260414_20_42_23_Pro,157,5.325609553478713,0.1394766078968045,0.1362229885127156,0.13784979820476007,1,1,245,148,125,125,0.15867206450054633
WIN_20260414_20_42_23_Pro,158,5.359530633437176,0.18107149949490153,0.1590909090909091,0.1700812042929053,1,1,245,148,125,125,0.17880359214753158
WIN_20260414_20_42_23_Pro,159,5.393451713395639,0.238904737160249,0.20454545454545456,0.22172509585285177,1,1,245,148,125,125,0.2071723097051173
WIN_20260414_20_42_23_Pro,160,5.427372793354102,0.2497421456066453,0.22727272727272727,0.23850743643968628,1,1,245,148,125,125,0.23301381916899847
WIN_20260414_20_42_23_Pro,161,5.461293873312565,0.2626687547434931,0.2727272727272727,0.26769801373538293,1,1,245,148,125,125,0.2554946958820493
WIN_20260414_20_42_23_Pro,162,5.495214953271028,0.2826086956521739,0.25150599539615826,0.26705734552416605,1,1,245,148,125,125,0.26583254933259187
WIN_20260414_20_42_23_Pro,163,5.529136033229491,0.30434782608695654,0.26062334962936257,0.2824855878581596,1,1,245,148,125,125,0.28143332801045606
WIN_20260414_20_42_23_Pro,164,5.563057113187955,0.28440788517827575,0.2624208410328536,0.27341436310556466,1,1,245,148,125,125,0.2867424532222718
WIN_20260414_20_42_23_Pro,165,5.596978193146418,0.30434782608695654,0.3286748335710574,0.316511329829007,1,1,245,148,125,125,0.2966544360715097
WIN_20260414_20_42_23_Pro,166,5.63089927310488,0.30434782608695654,0.2841394535019672,0.2942436397944619,1,1,245,148,125,125,0.3033264210313798
WIN_20260414_20_42_23_Pro,167,5.664820353063344,0.32608695652173914,0.30714756301897195,0.31661725977035554,1,1,245,148,125,125,0.3184464952585054
WIN_20260414_20_42_23_Pro,168,5.698741433021807,0.32608695652173914,0.3056040687932808,0.31584551265750993,1,1,245,148,125,125,0.3204872448676842
WIN_20260414_20_42_23_Pro,169,5.73266251298027,0.3491795166679051,0.3488499518144798,0.34901473424119245,1,1,245,148,125,125,0.32480761944029385
WIN_20260414_20_42_23_Pro,170,5.7665835929387335,0.34782608695652173,0.3056040687932808,0.3267150778749013,1,1,245,148,125,125,0.3268682997622796
WIN_20260414_20_42_23_Pro,171,5.800504672897197,0.32608695652173914,0.3056040687932808,0.31584551265750993,1,1,245,148,125,125,0.32466566156686466
WIN_20260414_20_42_23_Pro,172,5.83442575285566,0.32763190891431726,0.32620941384625146,0.32692066138028436,1,1,245,148,125,125,0.3180106312618584
WIN_20260414_20_42_23_Pro,173,5.868346832814122,0.3040605745675896,0.3056040687932808,0.30483232168043517,1,1,245,148,125,125,0.32016130652050007
WIN_20260414_20_42_23_Pro,174,5.902267912772586,0.30434782608695654,0.32713133934536626,0.3157395827161614,1,1,245,148,125,125,0.3245070808108897
WIN_20260414_20_42_23_Pro,175,5.936188992731049,0.32608695652173914,0.3488499518144798,0.33746845416810944,1,1,245,148,125,125,0.3264814241375884
WIN_20260414_20_42_23_Pro,176,5.970110072689512,0.34782608695652173,0.32732268126239433,0.33757438410945806,1,1,245,148,125,125,0.33284265845575334
WIN_20260414_20_42_23_Pro,177,6.0040311526479755,0.32608695652173914,0.3474977995058167,0.3367923780137779,1,1,245,148,125,125,0.3350165714992316
WIN_20260414_20_42_23_Pro,178,6.037952232606439,0.32577918703670317,0.3474977995058167,0.33663849327125994,1,1,245,148,125,125,0.33492643074588707
WIN_20260414_20_42_23_Pro,179,6.071873312564901,0.32608695652173914,0.32713133934536626,0.32660914793355267,1,1,245,148,125,125,0.3328687264818443
WIN_20260414_20_42_23_Pro,180,6.105794392523364,0.34782608695652173,0.32620941384625146,0.3370177504013866,1,1,245,148,125,125,0.33016156684932585
