video_id,frame_id,timestamp_sec,ear_l,ear_r,ear_avg,det_ok,face_count,face_x,face_y,face_w,face_h,ear_smooth
22,55,1.8333333333333333,0.24097163593194595,0.24243561532777813,0.24170362562986203,1,1,234,273,180,181,0.25091390714316686
22,56,1.8666666666666667,0.2694234922044181,0.259533258941427,0.26447837557292253,1,1,234,273,180,181,0.24851248274380439
22,57,1.9,0.2724624860582736,0.268146700927976,0.2703045934931248,1,1,234,273,180,181,0.2559224228351683
22,58,1.9333333333333333,0.25181451343590333,0.22648184858361273,0.23914818100975804,1,1,234,273,180,181,0.25589403807477223
22,59,1.9666666666666666,0.2694234922044181,0.25853118473593023,0.2639773384701741,1,1,234,273,180,181,0.25170321186503875
22,60,2.0,0.2324952775364886,0.2506281261192749,0.24156170182788173,1,1,234,273,180,181,0.24878345652050982
22,61,2.033333333333333,0.2285173043125797,0.25853118473593023,0.24352424452425497,1,1,234,273,180,181,0.248818743460548
22,62,2.066666666666667,0.24430026385871764,0.26711136968224297,0.2557058167704803,1,1,234,273,180,181,0.2497710082763907
22,63,2.1,0.25181451343590333,0.22683471798399424,0.23932461570994878,1,1,234,273,180,181,0.2553125203602927
22,64,2.1333333333333333,0.278543336585376,0.25893398851339944,0.2687386625493877,1,1,234,273,180,181,0.26064230264822363
22,65,2.1666666666666665,0.2724624860582736,0.26607603843650995,0.2692692622473918,1,1,234,273,180,181,0.2633549917436059
22,66,2.2,0.2814123234144197,0.25893398851339944,0.27017315596390956,1,1,234,273,180,181,0.2681222808364488
22,67,2.2333333333333334,0.2724624860582736,0.26607603843650995,0.2692692622473918,1,1,234,273,180,181,0.26686611663522053
22,68,2.2666666666666666,0.26638449835056255,0.25993762399776354,0.26316106117416305,1,1,234,273,180,181,0.2601598387334332
22,69,2.3,0.26638449835056255,0.25853118473593023,0.26245784154324636,1,1,234,273,180,181,0.25645763489218937
22,70,2.3333333333333335,0.23708813219245928,0.23438761328445099,0.23573787273845515,1,1,234,273,180,181,0.2530129001962224
22,71,2.3666666666666667,0.25346305141583914,0.24986122209954187,0.2516621367576905,1,1,234,273,180,181,0.2540341741500559
22,72,2.4,0.25346305141583914,0.2506281261192749,0.252045588767557,1,1,234,273,180,181,0.25449752048334745
22,73,2.433333333333333,0.2694234922044181,0.26711136968224297,0.2682674309433305,1,1,234,273,180,181,0.26191541656241835
22,74,2.466666666666667,0.27968792431986644,0.24986122209954187,0.26477457320970416,1,1,234,273,180,181,0.26312477432153847
22,75,2.5,0.278543336585376,0.26711136968224297,0.27282735313380946,1,1,234,273,180,181,0.26103699521003587
22,76,2.533333333333333,0.2724624860582736,0.24295536504830892,0.2577089255532913,1,1,234,273,180,181,0.2533165085734181
22,77,2.566666666666667,0.2500095791271827,0.23320380729290577,0.24160669321004424,1,1,234,273,180,181,0.2531570616255121
22,78,2.6,0.2324952775364886,0.22683471798399424,0.2296649977602414,1,1,234,273,180,181,0.25150788117905043
22,79,2.6333333333333333,0.2694234922044181,0.25853118473593023,0.2639773384701741,1,1,234,273,180,181,0.2513372128011005
22,80,2.6666666666666665,0.2638196583162829,0.2653432434867194,0.26458145090150115,1,1,234,273,180,181,0.2506370819486484
22,81,2.7,0.2711337493353181,0.24257741799176483,0.25685558366354144,1,1,234,273,180,181,0.2559041734162184
22,82,2.7333333333333334,0.2336346599038029,0.24257741799176483,0.23810603894778387,1,1,234,273,180,181,0.2559749917087587
22,83,2.7666666666666666,0.2694234922044181,0.24257741799176483,0.25600045509809144,1,1,234,273,180,181,0.25623147571218674
22,84,2.8,0.2711337493353181,0.2575291105304334,0.2643314299328757,1,1,234,273,180,181,0.25784992865475764
22,85,2.8333333333333335,0.26638449835056255,0.2653432434867194,0.26586387091864094,1,1,234,273,180,181,0.2614288118848192
22,86,2.8666666666666667,0.2638196583162829,0.26607603843650995,0.2649478483763964,1,1,234,273,180,181,0.2598923400600238
22,87,2.9,0.2694234922044181,0.24257741799176483,0.25600045509809144,1,1,234,273,180,181,0.26022562857341874
22,88,2.933333333333333,0.2638196583162829,0.2328165336319462,0.24831809597411456,1,1,234,273,180,181,0.26004242406496986
22,89,2.966666666666667,0.2724624860582736,0.259533258941427,0.2659978724998503,1,1,234,273,180,181,0.2598483220837254
22,90,3.0,0.2638196583162829,0.26607603843650995,0.2649478483763964,1,1,234,273,180,181,0.25979812569711375
22,91,3.033333333333333,0.2694234922044181,0.25853118473593023,0.2639773384701741,1,1,234,273,180,181,0.2610887903091518
22,92,3.066666666666667,0.24542290789355656,0.26607603843650995,0.25574947316503327,1,1,234,273,180,181,0.2592615708479233
22,93,3.1,0.2500095791271827,0.259533258941427,0.25477141903430484,1,1,234,273,180,181,0.2564501372558219
22,94,3.1333333333333333,0.278543336585376,0.23518021380203982,0.2568617751937079,1,1,234,273,180,181,0.2541611921410406
22,95,3.1666666666666665,0.2336346599038029,0.268146700927976,0.25089068041588947,1,1,234,273,180,181,0.25092308298528226
22,96,3.2,0.2544370996732605,0.2506281261192749,0.2525326128962677,1,1,234,273,180,181,0.252985753338404
22,97,3.2333333333333334,0.23708813219245928,0.2420297225800233,0.2395589273862413,1,1,234,273,180,181,0.2487609728473535
22,98,3.2666666666666666,0.27968792431986644,0.2504816172799611,0.26508477079991377,1,1,234,273,180,181,0.25062968879372616
22,99,3.3,0.23708813219245928,0.23438761328445099,0.23573787273845515,1,1,234,273,180,181,0.25141626120145527
22,100,3.3333333333333335,0.2694234922044181,0.2510450280910871,0.2602342601477526,1,1,234,273,180,181,0.25314750137452957
22,101,3.3666666666666667,0.278543336585376,0.23438761328445099,0.2564654749349135,1,1,234,273,180,181,0.2505116577634337
22,102,3.4,0.2620426432187743,0.23438761328445099,0.24821512825161263,1,1,234,273,180,181,0.2526967136046669
22,103,3.433333333333333,0.2694234922044181,0.23438761328445099,0.25190555274443455,1,1,234,273,180,181,0.2507270727386177
22,104,3.466666666666667,0.2336346599038029,0.2596916439854394,0.24666315194462116,1,1,234,273,180,181,0.2503184782201169
22,105,3.5,0.26638449835056255,0.23438761328445099,0.2503860558175068,1,1,234,273,180,181,0.2507526637332957
22,106,3.533333333333333,0.26638449835056255,0.24246050633425598,0.25442250234240926,1,1,234,273,180,181,0.2506212721082327
22,107,3.566666666666667,0.26638449835056255,0.23438761328445099,0.2503860558175068,1,1,234,273,180,181,0.24923874720165412
22,108,3.6,0.26810957595378837,0.23438761328445099,0.2512485946191197,1,1,234,273,180,181,0.25045070919943
22,109,3.6333333333333333,0.2451134415390054,0.23438761328445099,0.2397505274117282,1,1,234,273,180,181,0.24990839532308926
22,110,3.6666666666666665,0.27968792431986644,0.23320380729290577,0.2564458658063861,1,1,234,273,180,181,0.253484670348254
22,111,3.7,0.2694234922044181,0.233998373716993,0.25171093296070557,1,1,234,273,180,181,0.2503436020153753
22,112,3.7333333333333334,0.2694234922044181,0.26711136968224297,0.2682674309433305,1,1,234,273,180,181,0.253157766519061
22,113,3.7666666666666666,0.23708813219245928,0.233998373716993,0.23554325295472614,1,1,234,273,180,181,0.24885905994022434
22,114,3.8,0.2724624860582736,0.23518021380203982,0.2538213499301567,1,1,234,273,180,181,0.24642805487368308
22,115,3.8333333333333335,0.23708813219245928,0.2328165336319462,0.23495233291220274,1,1,234,273,180,181,0.23993409769727875
22,116,3.8666666666666667,0.2451134415390054,0.233998373716993,0.23955590762799922,1,1,234,273,180,181,0.23998497611859534
22,117,3.9,0.2451134415390054,0.22648184858361273,0.23579764506130907,1,1,234,273,180,181,0.2371318876581639
22,118,3.933333333333333,0.2451134415390054,0.22648184858361273,0.23579764506130907,1,1,234,273,180,181,0.23644526577101016
22,119,3.966666666666667,0.2451134415390054,0.233998373716993,0.23955590762799922,1,1,234,273,180,181,0.22518848876532038
22,120,4.0,0.2451134415390054,0.21792500541386314,0.23151922347643428,1,1,234,273,180,181,0.2136485164810195
22,121,4.033333333333333,0.1738692161389878,0.19267482906011277,0.18327202259955028,1,1,234,273,180,181,0.20217296873129992
22,122,4.066666666666666,0.17886844957214784,0.17732711770746176,0.1780977836398048,1,1,234,273,180,181,0.1843049892632688
22,123,4.1,0.17951269491796026,0.17732711770746176,0.178419906312711,1,1,234,273,180,181,0.1705021418080412
22,124,4.133333333333334,0.1533616562610183,0.14707036431466894,0.15021601028784362,1,1,234,273,180,181,0.16528905135947897
22,125,4.166666666666667,0.1637196498199476,0.16129032258064516,0.16250498620029638,1,1,234,273,180,181,0.15995509654193313
22,126,4.2,0.1624457876426737,0.15196735307080417,0.15720657035673893,1,1,234,273,180,181,0.16071657448485052
22,127,4.233333333333333,0.15293928584442626,0.14991673325972513,0.1514280095520757,1,1,234,273,180,181,0.16482027939350902
22,128,4.266666666666667,0.18543814806370407,0.17901644399089198,0.18222729602729804,1,1,234,273,180,181,0.16605401764447808
22,129,4.3,0.1748949215959108,0.16657414806636126,0.17073453483113604,1,1,234,273,180,181,0.16461366858903984
22,130,4.333333333333333,0.1691237975014753,0.16822355740880818,0.16867367745514172,1,1,234,273,180,181,0.17133378166269217
22,131,4.366666666666666,0.15293928584442626,0.14707036431466894,0.1500048250795476,1,1,234,273,180,181,0.16829390349790246
22,132,4.4,0.1691237975014753,0.20093335233919965,0.18502857492033747,1,1,234,273,180,181,0.16952039386188184
22,133,4.433333333333334,0.16748166234033746,0.16657414806636126,0.16702790520334937,1,1,234,273,180,181,0.1646956384830077
22,134,4.466666666666667,0.1691237975014753,0.1846101758005909,0.1768669866510331,1,1,234,273,180,181,0.16793403286396874
22,135,4.5,0.1371324480507378,0.15196735307080417,0.144549900560771,1,1,234,273,180,181,0.1670618842155272
22,136,4.533333333333333,0.16959086447129879,0.1628027294974068,0.1661967969843528,1,1,234,273,180,181,0.17115605722404775
22,137,4.566666666666666,0.1781041004832622,0.18323156287299738,0.18066783167812978,1,1,234,273,180,181,0.16951739538486948
22,138,4.6,0.1917659776189067,0.18323156287299738,0.18749877024595205,1,1,234,273,180,181,0.17110651973377533
22,139,4.633333333333334,0.1691237975014753,0.16822355740880818,0.16867367745514172,1,1,234,273,180,181,0.16998471596366974
22,140,4.666666666666667,0.15293928584442626,0.15205175876617433,0.15249552230530028,1,1,234,273,180,181,0.1675858851190721
22,141,4.7,0.1691237975014753,0.15205175876617433,0.1605877781338248,1,1,234,273,180,181,0.16695310216355183
22,142,4.733333333333333,0.1691237975014753,0.16822355740880818,0.16867367745514172,1,1,234,273,180,181,0.16337294545276568
22,143,4.766666666666667,0.18543814806370407,0.18323156287299738,0.1843348554683507,1,1,234,273,180,181,0.16691134921460543
22,144,4.8,0.15645996422358954,0.14508582357883235,0.15077289390121096,1,1,234,273,180,181,0.17182570561575533
22,145,4.833333333333333,0.17370841556233152,0.16666666666666666,0.17018754111449907,1,1,234,273,180,181,0.17393457727269518
22,146,4.866666666666666,0.18543814806370407,0.1848809722154443,0.1851595601395742,1,1,234,273,180,181,0.17226956321016246
22,147,4.9,0.17951269491796026,0.1789233765617215,0.17921803573984088,1,1,234,273,180,181,0.17754171065842822
22,148,4.933333333333334,0.18379601290256625,0.16822355740880818,0.17600978515568722,1,1,234,273,180,181,0.17888785338267707
22,149,4.966666666666667,0.1859502701611578,0.1683169921239217,0.17713363114253977,1,1,234,273,180,181,0.17266342818649655
22,150,5.0,0.1691237975014753,0.1847127119700114,0.17691825473574335,1,1,234,273,180,181,0.16662233198085422
22,151,5.033333333333333,0.15815813505761772,0.14991673325972513,0.15403743415867144,1,1,234,273,180,181,0.16378288983192243
22,152,5.066666666666666,0.15293928584442626,0.14508582357883235,0.1490125547116293,1,1,234,273,180,181,0.16209089909444283
22,153,5.1,0.17370841556233152,0.14991673325972513,0.1618125744110283,1,1,234,273,180,181,0.15583097264688958
22,154,5.133333333333334,0.1691237975014753,0.16822355740880818,0.16867367745514172,1,1,234,273,180,181,0.15438443535488844
22,155,5.166666666666667,0.14607595467337364,0.14516129032258066,0.14561862249797713,1,1,234,273,180,181,0.15524606141934816
22,156,5.2,0.1464626320752273,0.14714686332210417,0.14680474769866575,1,1,234,273,180,181,0.15579861302616307
22,157,5.233333333333333,0.15293928584442626,0.15370208422342937,0.15332068503392782,1,1,234,273,180,181,0.15898387860434557
22,158,5.266666666666667,0.16794419424705875,0.16120647064314705,0.16457533244510292,1,1,234,273,180,181,0.16306127502818044
22,159,5.3,0.19018356670121656,0.17901644399089198,0.18460000534605425,1,1,234,273,180,181,0.16604235645793414
22,160,5.333333333333333,0.1691237975014753,0.16288741173282748,0.1660056046171514,1,1,234,273,180,181,0.16591992647716935
22,161,5.366666666666666,0.1621299871142236,0.16129032258064516,0.1617101548474344,1,1,234,273,180,181,0.16710683102502924
22,162,5.4,0.15171498603677824,0.15370208422342937,0.1527085351301038,1,1,234,273,180,181,0.16141104341467102
22,163,5.433333333333334,0.1727027182448831,0.1683169921239217,0.1705098551844024,1,1,234,273,180,181,0.1570886542770333
22,164,5.466666666666667,0.1586253721752752,0.1536167624132511,0.15612106729426314,1,1,234,273,180,181,0.15174803257159306
22,165,5.5,0.13508523363449637,0.15370208422342937,0.1443936589289629,1,1,234,273,180,181,0.15190416741299922
22,166,5.533333333333333,0.13675477418737722,0.133259318453089,0.1350070463202331,1,1,234,273,180,181,0.1448036056401654
22,167,5.566666666666666,0.1533616562610183,0.1536167624132511,0.1534892093371347,1,1,234,273,180,181,0.14204238530382213
22,168,5.6,0.13675477418737722,0.133259318453089,0.1350070463202331,1,1,234,273,180,181,0.14944018009514612
22,169,5.633333333333334,0.13471319796536846,0.14991673325972513,0.1423149656125468,1,1,234,273,180,181,0.1554741252834027
22,170,5.666666666666667,0.18543814806370407,0.17732711770746176,0.18138263288558293,1,1,234,273,180,181,0.1605936835355376
22,171,5.7,0.1621299871142236,0.16822355740880818,0.1651767722615159,1,1,234,273,180,181,0.16425641127827656
22,172,5.733333333333333,0.17951269491796026,0.17866130627765833,0.1790870005978093,1,1,234,273,180,181,0.1660873467402098
22,173,5.766666666666667,0.15293928584442626,0.15370208422342937,0.15332068503392782,1,1,234,273,180,181,0.16177141541420254
22,174,5.8,0.15293928584442626,0.15,0.15146964292221313,1,1,234,273,180,181,0.15760322041441796
22,175,5.833333333333333,0.15293928584442626,0.16666666666666666,0.15980297625554646,1,1,234,273,180,181,0.15211393315875116
22,176,5.866666666666666,0.1533616562610183,0.13530993826416807,0.14433579726259319,1,1,234,273,180,181,0.15161296808161592
22,177,5.9,0.15171498603677824,0.15156614260217205,0.15164056431947515,1,1,234,273,180,181,0.15202541354561808
22,178,5.933333333333334,0.15171498603677824,0.14991673325972513,0.15081585964825167,1,1,234,273,180,181,0.14874029571324648
22,179,5.966666666666667,0.1533616562610183,0.15370208422342937,0.15353187024222384,1,1,234,273,180,181,0.15016706484517048
22,180,6.0,0.13675477418737722,0.15,0.1433773870936886,1,1,234,273,180,181,0.15179954723238476
22,181,6.033333333333333,0.15293928584442626,0.15,0.15146964292221313,1,1,234,273,180,181,0.15176609037106323
22,182,6.066666666666666,0.15293928584442626,0.16666666666666666,0.15980297625554646,1,1,234,273,180,181,0.1512312149262963
22,183,6.1,0.15129715068328842,0.15,0.15064857534164422,1,1,234,273,180,181,0.1528496660920012
22,184,6.133333333333334,0.15171498603677824,0.15,0.15085749301838913,1,1,234,273,180,181,0.1528496660920012
22,185,6.166666666666667,0.15293928584442626,0.15,0.15146964292221313,1,1,234,273,180,181,0.15280145059103947
22,186,6.2,0.15293928584442626,0.15,0.15146964292221313,1,1,234,273,180,181,0.15971391620813985
22,187,6.233333333333333,0.1691237975014753,0.15,0.15956189875073765,1,1,234,273,180,181,0.16257932501177855
22,188,6.266666666666667,0.18543814806370407,0.18498365879058837,0.18521090342714622,1,1,234,273,180,181,0.16440377108371257
22,189,6.3,0.16748166234033746,0.16288741173282748,0.16518453703658248,1,1,234,273,180,181,0.16713922228790085
22,190,6.333333333333333,0.16748166234033746,0.15370208422342937,0.1605918732818834,1,1,234,273,180,181,0.1724292595909993
22,191,6.366666666666666,0.1637196498199476,0.16657414806636126,0.16514689894315443,1,1,234,273,180,181,0.17184823654945167
22,192,6.4,0.19460481569375024,0.1774193548387097,0.18601208526622998,1,1,234,273,180,181,0.17508810771053762
22,193,6.433333333333334,0.1859502701611578,0.17866130627765833,0.18230578821940807,1,1,234,273,180,181,0.1813493343444176
22,194,6.466666666666667,0.1841064794063663,0.17866130627765833,0.1813838928420123,1,1,234,273,180,181,0.1818990009726009
22,195,6.5,0.18379601290256625,0.2,0.19189800645128313,1,1,234,273,180,181,0.1792698628340612
22,196,6.533333333333333,0.1691237975014753,0.16666666666666666,0.16789523208407098,1,1,234,273,180,181,0.1770730078283465
22,197,6.566666666666666,0.1683134343083536,0.1774193548387097,0.17286639457353165,1,1,234,273,180,181,0.17222473804234967
22,198,6.6,0.1637196498199476,0.1789233765617215,0.17132151319083455,1,1,234,273,180,181,0.16862364713000638
22,199,6.633333333333334,0.1691237975014753,0.14516129032258066,0.15714254391202798,1,1,234,273,180,181,0.16533020262360734
22,200,6.666666666666667,0.1691237975014753,0.17866130627765833,0.17389255188956682,1,1,234,273,180,181,0.16108476266097535
22,201,6.7,0.15293928584442626,0.14991673325972513,0.1514280095520757,1,1,234,273,180,181,0.157484597029594
22,202,6.733333333333333,0.1533616562610183,0.14991673325972513,0.15163919476037171,1,1,234,273,180,181,0.1580333965031436
22,203,6.766666666666667,0.15293928584442626,0.15370208422342937,0.15332068503392782,1,1,234,273,180,181,0.15407069963099201
22,204,6.8,0.1727027182448831,0.14707036431466894,0.15988654127977603,1,1,234,273,180,181,0.1599243709971488
22,205,6.833333333333333,0.15815813505761772,0.15,0.15407906752880884,1,1,234,273,180,181,0.16304836627641645
22,206,6.866666666666666,0.18406561505825741,0.17732711770746176,0.18069636638285957,1,1,234,273,180,181,0.16822783641759906
22,207,6.9,0.16794419424705875,0.16657414806636126,0.16725917115671002,1,1,234,273,180,181,0.17428266993285407
22,208,6.933333333333334,0.17951269491796026,0.1789233765617215,0.17921803573984088,1,1,234,273,180,181,0.1777068670921711
22,209,6.966666666666667,0.18543814806370407,0.1948832696483981,0.19016070885605107,1,1,234,273,180,181,0.1760576955335039
22,210,7.0,0.17951269491796026,0.16288741173282748,0.17120005332539387,1,1,234,273,180,181,0.1695064730712212
22,211,7.033333333333333,0.16748166234033746,0.1774193548387097,0.17245050858952357,1,1,234,273,180,181,0.16204491052197884
22,212,7.066666666666666,0.1379882866265532,0.13101783106403966,0.13450305884529645,1,1,234,273,180,181,0.15714067667072643
22,213,7.1,0.14843535388775075,0.13538509209950764,0.1419102229936292,1,1,234,273,180,181,0.1618090421723258
22,214,7.133333333333334,0.16847634970217107,0.1628027294974068,0.16563953959978894,1,1,234,273,180,181,0.17053939324851577
22,215,7.166666666666667,0.19460481569375024,0.19447894597303153,0.19454188083339088,1,1,234,273,180,181,0.18575787200088573
22,216,7.2,0.2213019275346591,0.21090260040628772,0.2161022639704734,1,1,234,273,180,181,0.20239393264116715
22,217,7.233333333333333,0.2213019275346591,0.1998889776796335,0.2105954526071463,1,1,234,273,180,181,0.2136449495784892
22,218,7.266666666666667,0.2336346599038029,0.21654639248626964,0.22509052619503628,1,1,234,273,180,181,0.21490072104236768
22,219,7.3,0.21730739998918566,0.22648184858361273,0.2218946242863992,1,1,234,273,180,181,0.2180372663258802
22,220,7.333333333333333,0.20175249862593286,0.1998889776796335,0.20082073815278317,1,1,234,273,180,181,0.21645011638511305
22,221,7.366666666666666,0.23708813219245928,0.22648184858361273,0.23178499038803602,1,1,234,273,180,181,0.21386497167092341
22,222,7.4,0.2057623769792387,0.19955702882738247,0.2026597029033106,1,1,234,273,180,181,0.21321677329005478
22,223,7.433333333333334,0.2077832127619068,0.21654639248626964,0.2121648026240882,1,1,234,273,180,181,0.21527615364688404
22,224,7.466666666666667,0.22076087227784208,0.21654639248626964,0.21865363238205587,1,1,234,273,180,181,0.2128056587968909
22,225,7.5,0.2213019275346591,0.20093335233919965,0.2111176399369294,1,1,234,273,180,181,0.2145822916394977
22,226,7.533333333333333,0.2213019275346591,0.21756310474148152,0.2194325161380703,1,1,234,273,180,181,0.21549874923656506
22,227,7.566666666666666,0.22215238189348982,0.20093335233919965,0.21154286711634473,1,1,234,273,180,181,0.2165637604581426
22,228,7.6,0.21730739998918566,0.21618678122966434,0.21674709060942499,1,1,234,273,180,181,0.2215399950722011
22,229,7.633333333333334,0.23039427223840592,0.21756310474148152,0.22397868848994373,1,1,234,273,180,181,0.22309916719530407
22,230,7.666666666666667,0.23799925229745036,0.233998373716993,0.2359988130072217,1,1,234,273,180,181,0.22718790336275255
22,231,7.7,0.23708813219245928,0.21736862131471113,0.2272283767535852,1,1,234,273,180,181,0.22770554012580457
22,232,7.733333333333333,0.2287928821051345,0.23518021380203982,0.23198654795358714,1,1,234,273,180,181,0.23165594494109903
22,233,7.766666666666667,0.2213019275346591,0.21736862131471113,0.21933527442468512,1,1,234,273,180,181,0.2282153133770815
22,234,7.8,0.25346305141583914,0.233998373716993,0.24373071256641607,1,1,234,273,180,181,0.2249931660137503
22,235,7.833333333333333,0.2202226890595567,0.21736862131471113,0.2187956551871339,1,1,234,273,180,181,0.22487498200524564
