rank_score,C,class_weight,multi_class,fit_seconds,val_accuracy,val_macro_f1,val_weighted_f1,val_blink_precision,val_blink_recall,val_blink_f1,val_open_f1,val_closed_f1,val_confusion_matrix
0.5862216250994113,0.03,"{0: 1.0, 1: 1.5, 2: 1.0}",crammer_singer,0.1345508098602295,0.8136086841408525,0.7282135442563145,0.808556267224782,0.8704156479217604,0.46780551905387646,0.6085470085470085,0.8820993439550141,0.6939942802669209,"[[2353, 49, 244], [334, 356, 71], [2, 4, 364]]"
0.5861873602332334,0.1,"{0: 1.0, 1: 2.2, 2: 0.7}",crammer_singer,0.20102715492248535,0.7950754567116759,0.7249964609130649,0.7945496489876746,0.6537842190016103,0.533508541392904,0.5875542691751086,0.8640308582449373,0.723404255319149,"[[2240, 203, 203], [298, 406, 57], [1, 12, 357]]"
0.5860921387086208,0.1,"{0: 1.0, 1: 2.2, 2: 0.8}",crammer_singer,0.12068605422973633,0.7940164151442944,0.7225040625040625,0.7937808297141101,0.6596091205211726,0.5321944809461235,0.5890909090909091,0.8637065637065637,0.7147147147147147,"[[2237, 197, 212], [296, 405, 60], [1, 12, 357]]"
0.5858358167309468,1.0,"{0: 1.0, 1: 2.2, 2: 0.8}",crammer_singer,0.8276159763336182,0.793751654752449,0.7234248298434118,0.7935698841394763,0.6512,0.5348226018396847,0.5873015873015873,0.8632148377125193,0.719758064516129,"[[2234, 206, 206], [295, 407, 59], [1, 12, 357]]"
0.5853850017087515,10.0,"{0: 1.0, 1: 2.2, 2: 0.7}",crammer_singer,3.1847286224365234,0.7950754567116759,0.7271874813464531,0.794271720116543,0.6450079239302694,0.5348226018396847,0.5847701149425287,0.8629793794565427,0.7338129496402878,"[[2239, 212, 195], [303, 407, 51], [1, 12, 357]]"
0.5852420789350925,0.03,"{0: 1.0, 1: 3.5, 2: 0.7}",ovr,0.0545198917388916,0.7990468625893566,0.7421160449641536,0.7985715996386362,0.5871687587168759,0.5532194480946123,0.5696887686062246,0.8654252255711269,0.7912341407151096,"[[2254, 269, 123], [309, 421, 31], [0, 27, 343]]"
0.5851831805225672,3.0,"{0: 1.0, 1: 2.2, 2: 0.7}",crammer_singer,1.3562219142913818,0.7956049774953667,0.7277404841530845,0.7946114290845748,0.6464968152866242,0.533508541392904,0.5845932325413967,0.863303812090874,0.7353244078269825,"[[2242, 210, 194], [305, 406, 50], [1, 12, 357]]"
0.5849871440719296,0.3,"{0: 1.0, 1: 1.5, 2: 1.2}",crammer_singer,0.3554520606994629,0.8136086841408525,0.7277430276146618,0.8086021831066066,0.8619854721549637,0.46780551905387646,0.606473594548552,0.8827612080285124,0.6939942802669209,"[[2353, 53, 240], [330, 356, 75], [2, 4, 364]]"
0.5849598319494067,3.0,"{0: 1.0, 1: 2.2, 2: 0.8}",crammer_singer,1.373711347579956,0.7932221339687583,0.7229111272502514,0.7931233113761933,0.6480891719745223,0.5348226018396847,0.5860331173506119,0.8629421998840131,0.719758064516129,"[[2232, 209, 205], [294, 407, 60], [1, 12, 357]]"
0.5848422719045674,1.0,"{0: 1.0, 1: 1.5, 2: 1.2}",crammer_singer,1.0342042446136475,0.8138734445326979,0.7282491085882853,0.8087239743900753,0.8599033816425121,0.46780551905387646,0.6059574468085106,0.8828051753234577,0.6959847036328872,"[[2354, 54, 238], [331, 356, 74], [2, 4, 364]]"
0.5846947151903682,0.3,"{0: 1.0, 1: 2.2, 2: 0.7}",crammer_singer,0.4291355609893799,0.7945459359279852,0.726054015390804,0.7937882346721596,0.6464968152866242,0.533508541392904,0.5845932325413967,0.8627602158828065,0.7308085977482088,"[[2238, 210, 198], [303, 406, 52], [1, 12, 357]]"
0.5846317502002454,0.1,"{0: 1.0, 1: 2.2, 2: 1.2}",crammer_singer,0.17328953742980957,0.7911040508339953,0.7162258860866101,0.791579339955896,0.6862068965517242,0.5229960578186597,0.5935868754660701,0.8623426911907067,0.6927480916030534,"[[2227, 175, 244], [292, 398, 71], [0, 7, 363]]"
0.58427632390018,1.0,"{0: 1.0, 1: 2.2, 2: 0.7}",crammer_singer,0.7870960235595703,0.7945459359279852,0.7262735346975758,0.7937657344350935,0.6444444444444445,0.533508541392904,0.5837526959022286,0.8627602158828065,0.7323076923076923,"[[2238, 212, 196], [303, 406, 52], [1, 12, 357]]"
0.5841933244554115,30.0,"{0: 1.0, 1: 2.2, 2: 0.7}",crammer_singer,8.13642954826355,0.793751654752449,0.7271250603628032,0.7930188261222277,0.6375,0.5361366622864652,0.582441113490364,0.8613307618129219,0.737603305785124,"[[2233, 220, 193], [305, 408, 48], [1, 12, 357]]"
0.584161895363279,10.0,"{0: 1.0, 1: 2.2, 2: 0.8}",crammer_singer,3.231757402420044,0.7926926131850676,0.7227726298911993,0.7925863599499301,0.6450079239302694,0.5348226018396847,0.5847701149425287,0.8623356535189481,0.7212121212121212,"[[2230, 212, 204], [295, 407, 59], [1, 12, 357]]"
0.5840926541091956,0.03,"{0: 1.0, 1: 3.5, 2: 0.8}",ovr,0.059207916259765625,0.7982525814138205,0.739224378150738,0.7976274242548645,0.59375,0.5492772667542707,0.5706484641638225,0.8651037663335895,0.7819209039548023,"[[2251, 262, 133], [307, 418, 36], [0, 24, 346]]"
0.5840031487350634,0.1,"{0: 1.0, 1: 3.5, 2: 0.7}",ovr,0.05840468406677246,0.7987821021975112,0.7423419574289526,0.7982579748279205,0.584958217270195,0.5519053876478318,0.5679513184584178,0.8650930723469583,0.7939814814814815,"[[2254, 271, 121], [311, 420, 30], [0, 27, 343]]"
0.5839823371520234,0.3,"{0: 1.0, 1: 3.5, 2: 0.7}",ovr,0.05717873573303223,0.7990468625893566,0.7432932144635904,0.7984978076873659,0.5841446453407511,0.5519053876478318,0.5675675675675675,0.8650930723469583,0.7972190034762456,"[[2254, 273, 119], [311, 420, 30], [0, 26, 344]]"
0.5839823371520234,1.0,"{0: 1.0, 1: 3.5, 2: 0.7}",ovr,0.05809807777404785,0.7990468625893566,0.7432932144635904,0.7984978076873659,0.5841446453407511,0.5519053876478318,0.5675675675675675,0.8650930723469583,0.7972190034762456,"[[2254, 273, 119], [311, 420, 30], [0, 26, 344]]"
0.5839823371520234,3.0,"{0: 1.0, 1: 3.5, 2: 0.7}",ovr,0.05725598335266113,0.7990468625893566,0.7432932144635904,0.7984978076873659,0.5841446453407511,0.5519053876478318,0.5675675675675675,0.8650930723469583,0.7972190034762456,"[[2254, 273, 119], [311, 420, 30], [0, 26, 344]]"
0.5839823371520234,10.0,"{0: 1.0, 1: 3.5, 2: 0.7}",ovr,0.05537772178649902,0.7990468625893566,0.7432932144635904,0.7984978076873659,0.5841446453407511,0.5519053876478318,0.5675675675675675,0.8650930723469583,0.7972190034762456,"[[2254, 273, 119], [311, 420, 30], [0, 26, 344]]"
0.5839823371520234,30.0,"{0: 1.0, 1: 3.5, 2: 0.7}",ovr,0.05631065368652344,0.7990468625893566,0.7432932144635904,0.7984978076873659,0.5841446453407511,0.5519053876478318,0.5675675675675675,0.8650930723469583,0.7972190034762456,"[[2254, 273, 119], [311, 420, 30], [0, 26, 344]]"
0.5839787044731894,30.0,"{0: 1.0, 1: 1.5, 2: 1.2}",crammer_singer,5.786968946456909,0.8167858088429971,0.7308198447186928,0.8106507406680687,0.8734491315136477,0.46254927726675427,0.6048109965635738,0.884945834889802,0.7027027027027027,"[[2369, 47, 230], [337, 352, 72], [2, 4, 364]]"
0.5838758533325364,0.1,"{0: 1.0, 1: 3.5, 2: 0.8}",ovr,0.05557584762573242,0.7982525814138205,0.7402798197704419,0.7975567145009553,0.5920679886685553,0.5492772667542707,0.5698704839809134,0.8646053389667755,0.7863636363636364,"[[2251, 264, 131], [310, 418, 33], [0, 24, 346]]"
0.583844108392676,1.0,"{0: 1.0, 1: 2.2, 2: 1.0}",crammer_singer,0.8467187881469727,0.7924278527932221,0.719726072262845,0.7924063375214678,0.6633663366336634,0.5282522996057819,0.5881492318946598,0.8629421998840131,0.7080867850098619,"[[2232, 194, 220], [294, 402, 65], [1, 10, 359]]"
0.5837093205198948,0.1,"{0: 1.0, 1: 1.5, 2: 1.2}",crammer_singer,0.1575005054473877,0.8122848821816256,0.7255990969208783,0.807596667288662,0.8637469586374696,0.4664914586070959,0.60580204778157,0.8822535211267606,0.6887417218543046,"[[2349, 52, 245], [328, 355, 78], [2, 4, 364]]"
0.583699379389701,0.3,"{0: 1.0, 1: 2.2, 2: 1.0}",crammer_singer,0.5158145427703857,0.791633571617686,0.7181963075972462,0.7918368558065417,0.6644628099173554,0.5282522996057819,0.5885797950219619,0.8626692456479691,0.7033398821218074,"[[2230, 192, 224], [293, 402, 66], [1, 11, 358]]"
0.5836961070981458,3.0,"{0: 1.0, 1: 3.5, 2: 0.8}",ovr,0.05565500259399414,0.7982525814138205,0.7404486252680714,0.7975661372697432,0.5912305516265912,0.5492772667542707,0.5694822888283378,0.8646053389667755,0.7872582480091013,"[[2251, 265, 130], [310, 418, 33], [0, 24, 346]]"
0.5836961070981458,10.0,"{0: 1.0, 1: 3.5, 2: 0.8}",ovr,0.05573868751525879,0.7982525814138205,0.7404486252680714,0.7975661372697432,0.5912305516265912,0.5492772667542707,0.5694822888283378,0.8646053389667755,0.7872582480091013,"[[2251, 265, 130], [310, 418, 33], [0, 24, 346]]"
0.5836961070981458,30.0,"{0: 1.0, 1: 3.5, 2: 0.8}",ovr,0.058260202407836914,0.7982525814138205,0.7404486252680714,0.7975661372697432,0.5912305516265912,0.5492772667542707,0.5694822888283378,0.8646053389667755,0.7872582480091013,"[[2251, 265, 130], [310, 418, 33], [0, 24, 346]]"
