video_id,session,center_frame,label,label_name,left_f0_0,left_f0_1,left_f0_2,left_f0_3,left_f0_4,left_f0_5,left_f0_6,left_f0_7,left_f0_8,left_f0_9,left_f0_10,left_f0_11,left_f0_12,left_f0_13,left_f0_14,right_f0_0,right_f0_1,right_f0_2,right_f0_3,right_f0_4,right_f0_5,right_f0_6,right_f0_7,right_f0_8,right_f0_9,right_f0_10,right_f0_11,right_f0_12,right_f0_13,right_f0_14,left_f1_0,left_f1_1,left_f1_2,left_f1_3,left_f1_4,left_f1_5,left_f1_6,left_f1_7,left_f1_8,left_f1_9,left_f1_10,left_f1_11,left_f1_12,left_f1_13,left_f1_14,right_f1_0,right_f1_1,right_f1_2,right_f1_3,right_f1_4,right_f1_5,right_f1_6,right_f1_7,right_f1_8,right_f1_9,right_f1_10,right_f1_11,right_f1_12,right_f1_13,right_f1_14
closed_20250505_062113,glasses_highlight_v1,17,1,closed,0.75,0.888916015625,0.833251953125,0.833251953125,0.615478515625,0.84619140625,0.888916015625,0.6923828125,0.833251953125,0.615478515625,0.888916015625,0.833251953125,0.916748046875,0.77783203125,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.916748046875,0.875,0.732177734375,0.91259765625,0.72607421875,0.803466796875,0.637451171875,0.78564453125,0.84130859375,0.69775390625,0.78564453125,0.69775390625,0.880859375,0.83935546875,0.827392578125,0.857177734375,0.803466796875,0.78564453125,0.84130859375,0.732177734375,0.77978515625,0.902587890625,0.88330078125,0.827392578125,0.82421875,0.80517578125,0.8515625,0.886962890625,0.7333984375,0.75,0.844482421875,0.892822265625
closed_20250505_062113,glasses_highlight_v1,18,1,closed,0.888916015625,0.833251953125,0.833251953125,0.615478515625,0.84619140625,0.888916015625,0.6923828125,0.833251953125,0.615478515625,0.888916015625,0.833251953125,0.916748046875,0.77783203125,0.75,0.833251953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.916748046875,0.875,1.0,0.91259765625,0.72607421875,0.803466796875,0.637451171875,0.78564453125,0.84130859375,0.69775390625,0.78564453125,0.69775390625,0.880859375,0.83935546875,0.827392578125,0.857177734375,0.803466796875,0.78857421875,0.84130859375,0.732177734375,0.77978515625,0.902587890625,0.88330078125,0.827392578125,0.82421875,0.80517578125,0.8515625,0.886962890625,0.7333984375,0.75,0.844482421875,0.892822265625,0.826904296875
closed_20250505_062113,glasses_highlight_v1,19,1,closed,0.833251953125,0.833251953125,0.615478515625,0.84619140625,0.888916015625,0.6923828125,0.833251953125,0.615478515625,0.888916015625,0.833251953125,0.916748046875,0.77783203125,0.75,0.833251953125,0.666748046875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.916748046875,0.875,1.0,1.0,0.72607421875,0.803466796875,0.637451171875,0.78564453125,0.84130859375,0.69775390625,0.78564453125,0.69775390625,0.880859375,0.83935546875,0.827392578125,0.857177734375,0.803466796875,0.78857421875,0.66064453125,0.732177734375,0.77978515625,0.902587890625,0.88330078125,0.827392578125,0.82421875,0.80517578125,0.8515625,0.886962890625,0.7333984375,0.75,0.844482421875,0.892822265625,0.826904296875,0.859375
closed_20250505_062113,glasses_highlight_v1,20,1,closed,0.833251953125,0.615478515625,0.84619140625,0.888916015625,0.6923828125,0.833251953125,0.615478515625,0.888916015625,0.833251953125,0.916748046875,0.77783203125,0.75,0.833251953125,0.666748046875,0.769287109375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.916748046875,0.875,1.0,1.0,0.916748046875,0.803466796875,0.637451171875,0.78564453125,0.84130859375,0.69775390625,0.78564453125,0.69775390625,0.880859375,0.83935546875,0.827392578125,0.857177734375,0.803466796875,0.78857421875,0.66064453125,0.79296875,0.77978515625,0.902587890625,0.88330078125,0.827392578125,0.82421875,0.80517578125,0.8515625,0.886962890625,0.7333984375,0.75,0.844482421875,0.892822265625,0.826904296875,0.859375,0.769287109375
closed_20250505_062113,glasses_highlight_v1,21,1,closed,0.615478515625,0.84619140625,0.888916015625,0.6923828125,0.833251953125,0.615478515625,0.888916015625,0.833251953125,0.916748046875,0.77783203125,0.75,0.833251953125,0.666748046875,0.769287109375,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.916748046875,0.875,1.0,1.0,0.916748046875,1.0,0.637451171875,0.78564453125,0.84130859375,0.69775390625,0.78564453125,0.69775390625,0.880859375,0.83935546875,0.827392578125,0.857177734375,0.803466796875,0.78857421875,0.66064453125,0.79296875,0.91064453125,0.902587890625,0.88330078125,0.827392578125,0.82421875,0.80517578125,0.8515625,0.886962890625,0.7333984375,0.75,0.844482421875,0.892822265625,0.826904296875,0.859375,0.769287109375,0.920654296875
closed_20250505_062113,glasses_highlight_v1,22,1,closed,0.84619140625,0.888916015625,0.6923828125,0.833251953125,0.615478515625,0.888916015625,0.833251953125,0.916748046875,0.77783203125,0.75,0.833251953125,0.666748046875,0.769287109375,0.875,0.77783203125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.916748046875,0.875,1.0,1.0,0.916748046875,1.0,1.0,0.78564453125,0.84130859375,0.69775390625,0.78564453125,0.69775390625,0.880859375,0.83935546875,0.827392578125,0.857177734375,0.803466796875,0.78857421875,0.66064453125,0.79296875,0.91064453125,0.8173828125,0.88330078125,0.827392578125,0.82421875,0.80517578125,0.8515625,0.886962890625,0.7333984375,0.75,0.844482421875,0.892822265625,0.826904296875,0.859375,0.769287109375,0.920654296875,0.8125
closed_20250505_062113,glasses_highlight_v1,23,1,closed,0.888916015625,0.6923828125,0.833251953125,0.615478515625,0.888916015625,0.833251953125,0.916748046875,0.77783203125,0.75,0.833251953125,0.666748046875,0.769287109375,0.875,0.77783203125,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.916748046875,0.875,1.0,1.0,0.916748046875,1.0,1.0,1.0,0.84130859375,0.69775390625,0.78564453125,0.69775390625,0.880859375,0.83935546875,0.827392578125,0.857177734375,0.803466796875,0.78857421875,0.66064453125,0.79296875,0.91064453125,0.8173828125,0.855712890625,0.827392578125,0.82421875,0.80517578125,0.8515625,0.886962890625,0.7333984375,0.75,0.844482421875,0.892822265625,0.826904296875,0.859375,0.769287109375,0.920654296875,0.8125,0.81640625
closed_20250505_062113,glasses_highlight_v1,24,1,closed,0.6923828125,0.833251953125,0.615478515625,0.888916015625,0.833251953125,0.916748046875,0.77783203125,0.75,0.833251953125,0.666748046875,0.769287109375,0.875,0.77783203125,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.916748046875,0.875,1.0,1.0,0.916748046875,1.0,1.0,1.0,1.0,0.69775390625,0.78564453125,0.69775390625,0.880859375,0.83935546875,0.827392578125,0.857177734375,0.803466796875,0.78857421875,0.66064453125,0.79296875,0.91064453125,0.8173828125,0.855712890625,0.857177734375,0.82421875,0.80517578125,0.8515625,0.886962890625,0.7333984375,0.75,0.844482421875,0.892822265625,0.826904296875,0.859375,0.769287109375,0.920654296875,0.8125,0.81640625,0.875
closed_20250505_062113,glasses_highlight_v1,25,1,closed,0.833251953125,0.615478515625,0.888916015625,0.833251953125,0.916748046875,0.77783203125,0.75,0.833251953125,0.666748046875,0.769287109375,0.875,0.77783203125,0.875,0.875,0.75,1.0,1.0,1.0,1.0,1.0,0.916748046875,0.875,1.0,1.0,0.916748046875,1.0,1.0,1.0,1.0,0.833251953125,0.78564453125,0.69775390625,0.880859375,0.83935546875,0.827392578125,0.857177734375,0.803466796875,0.78857421875,0.66064453125,0.79296875,0.91064453125,0.8173828125,0.855712890625,0.857177734375,0.732177734375,0.80517578125,0.8515625,0.886962890625,0.7333984375,0.75,0.844482421875,0.892822265625,0.826904296875,0.859375,0.769287109375,0.920654296875,0.8125,0.81640625,0.875,0.827392578125
closed_20250505_062113,glasses_highlight_v1,26,1,closed,0.615478515625,0.888916015625,0.833251953125,0.916748046875,0.77783203125,0.75,0.833251953125,0.666748046875,0.769287109375,0.875,0.77783203125,0.875,0.875,0.75,0.857177734375,1.0,1.0,1.0,1.0,0.916748046875,0.875,1.0,1.0,0.916748046875,1.0,1.0,1.0,1.0,0.833251953125,1.0,0.69775390625,0.880859375,0.83935546875,0.827392578125,0.857177734375,0.803466796875,0.78857421875,0.66064453125,0.79296875,0.91064453125,0.8173828125,0.855712890625,0.857177734375,0.732177734375,0.928466796875,0.8515625,0.886962890625,0.7333984375,0.75,0.844482421875,0.892822265625,0.826904296875,0.859375,0.769287109375,0.920654296875,0.8125,0.81640625,0.875,0.827392578125,0.89794921875
closed_20250505_062113,glasses_highlight_v1,27,1,closed,0.888916015625,0.833251953125,0.916748046875,0.77783203125,0.75,0.833251953125,0.666748046875,0.769287109375,0.875,0.77783203125,0.875,0.875,0.75,0.857177734375,0.666748046875,1.0,1.0,1.0,0.916748046875,0.875,1.0,1.0,0.916748046875,1.0,1.0,1.0,1.0,0.833251953125,1.0,1.0,0.880859375,0.83935546875,0.827392578125,0.857177734375,0.803466796875,0.78857421875,0.66064453125,0.79296875,0.91064453125,0.8173828125,0.855712890625,0.857177734375,0.732177734375,0.928466796875,0.786376953125,0.886962890625,0.7333984375,0.75,0.844482421875,0.892822265625,0.826904296875,0.859375,0.769287109375,0.920654296875,0.8125,0.81640625,0.875,0.827392578125,0.89794921875,0.706298828125
closed_20250505_062113,glasses_highlight_v1,28,1,closed,0.833251953125,0.916748046875,0.77783203125,0.75,0.833251953125,0.666748046875,0.769287109375,0.875,0.77783203125,0.875,0.875,0.75,0.857177734375,0.666748046875,0.666748046875,1.0,1.0,0.916748046875,0.875,1.0,1.0,0.916748046875,1.0,1.0,1.0,1.0,0.833251953125,1.0,1.0,0.888916015625,0.83935546875,0.827392578125,0.857177734375,0.803466796875,0.78857421875,0.66064453125,0.79296875,0.91064453125,0.8173828125,0.855712890625,0.857177734375,0.732177734375,0.928466796875,0.786376953125,0.81201171875,0.7333984375,0.75,0.844482421875,0.892822265625,0.826904296875,0.859375,0.769287109375,0.920654296875,0.8125,0.81640625,0.875,0.827392578125,0.89794921875,0.706298828125,0.825439453125
closed_20250505_062113,glasses_highlight_v1,29,1,closed,0.916748046875,0.77783203125,0.75,0.833251953125,0.666748046875,0.769287109375,0.875,0.77783203125,0.875,0.875,0.75,0.857177734375,0.666748046875,0.666748046875,0.666748046875,1.0,0.916748046875,0.875,1.0,1.0,0.916748046875,1.0,1.0,1.0,1.0,0.833251953125,1.0,1.0,0.888916015625,1.0,0.827392578125,0.857177734375,0.803466796875,0.78857421875,0.66064453125,0.79296875,0.91064453125,0.8173828125,0.855712890625,0.857177734375,0.732177734375,0.928466796875,0.786376953125,0.81201171875,0.833251953125,0.75,0.844482421875,0.892822265625,0.826904296875,0.859375,0.769287109375,0.920654296875,0.8125,0.81640625,0.875,0.827392578125,0.89794921875,0.706298828125,0.825439453125,0.791748046875
closed_20250505_062113,glasses_highlight_v1,30,1,closed,0.77783203125,0.75,0.833251953125,0.666748046875,0.769287109375,0.875,0.77783203125,0.875,0.875,0.75,0.857177734375,0.666748046875,0.666748046875,0.666748046875,0.77783203125,0.916748046875,0.875,1.0,1.0,0.916748046875,1.0,1.0,1.0,1.0,0.833251953125,1.0,1.0,0.888916015625,1.0,0.888916015625,0.857177734375,0.803466796875,0.78857421875,0.66064453125,0.79296875,0.91064453125,0.8173828125,0.855712890625,0.857177734375,0.732177734375,0.928466796875,0.786376953125,0.81201171875,0.833251953125,0.833251953125,0.844482421875,0.892822265625,0.826904296875,0.859375,0.769287109375,0.920654296875,0.8125,0.81640625,0.875,0.827392578125,0.89794921875,0.706298828125,0.825439453125,0.791748046875,0.6826171875
closed_20250505_062113,glasses_highlight_v1,31,1,closed,0.75,0.833251953125,0.666748046875,0.769287109375,0.875,0.77783203125,0.875,0.875,0.75,0.857177734375,0.666748046875,0.666748046875,0.666748046875,0.77783203125,0.77783203125,0.875,1.0,1.0,0.916748046875,1.0,1.0,1.0,1.0,0.833251953125,1.0,1.0,0.888916015625,1.0,0.888916015625,1.0,0.803466796875,0.78857421875,0.66064453125,0.79296875,0.91064453125,0.8173828125,0.855712890625,0.857177734375,0.732177734375,0.928466796875,0.786376953125,0.81201171875,0.833251953125,0.833251953125,0.801513671875,0.892822265625,0.826904296875,0.859375,0.769287109375,0.920654296875,0.8125,0.81640625,0.875,0.827392578125,0.89794921875,0.706298828125,0.825439453125,0.791748046875,0.6826171875,0.696533203125
closed_20250505_062113,glasses_highlight_v1,32,1,closed,0.833251953125,0.666748046875,0.769287109375,0.875,0.77783203125,0.875,0.875,0.75,0.857177734375,0.666748046875,0.666748046875,0.666748046875,0.77783203125,0.77783203125,0.77783203125,1.0,1.0,0.916748046875,1.0,1.0,1.0,1.0,0.833251953125,1.0,1.0,0.888916015625,1.0,0.888916015625,1.0,1.0,0.78857421875,0.66064453125,0.79296875,0.91064453125,0.8173828125,0.855712890625,0.857177734375,0.732177734375,0.928466796875,0.786376953125,0.81201171875,0.833251953125,0.833251953125,0.801513671875,0.79248046875,0.826904296875,0.859375,0.769287109375,0.920654296875,0.8125,0.81640625,0.875,0.827392578125,0.89794921875,0.706298828125,0.825439453125,0.791748046875,0.6826171875,0.696533203125,0.767822265625
closed_20250505_062113,glasses_highlight_v1,33,1,closed,0.666748046875,0.769287109375,0.875,0.77783203125,0.875,0.875,0.75,0.857177734375,0.666748046875,0.666748046875,0.666748046875,0.77783203125,0.77783203125,0.77783203125,0.642822265625,1.0,0.916748046875,1.0,1.0,1.0,1.0,0.833251953125,1.0,1.0,0.888916015625,1.0,0.888916015625,1.0,1.0,1.0,0.66064453125,0.79296875,0.91064453125,0.8173828125,0.855712890625,0.857177734375,0.732177734375,0.928466796875,0.786376953125,0.81201171875,0.833251953125,0.833251953125,0.801513671875,0.79248046875,0.685791015625,0.859375,0.769287109375,0.920654296875,0.8125,0.81640625,0.875,0.827392578125,0.89794921875,0.706298828125,0.825439453125,0.791748046875,0.6826171875,0.696533203125,0.767822265625,0.790771484375
closed_20250505_062113,glasses_highlight_v1,34,1,closed,0.769287109375,0.875,0.77783203125,0.875,0.875,0.75,0.857177734375,0.666748046875,0.666748046875,0.666748046875,0.77783203125,0.77783203125,0.77783203125,0.642822265625,0.875,0.916748046875,1.0,1.0,1.0,1.0,0.833251953125,1.0,1.0,0.888916015625,1.0,0.888916015625,1.0,1.0,1.0,1.0,0.79296875,0.91064453125,0.8173828125,0.855712890625,0.857177734375,0.732177734375,0.928466796875,0.786376953125,0.81201171875,0.833251953125,0.833251953125,0.801513671875,0.79248046875,0.685791015625,0.857177734375,0.769287109375,0.920654296875,0.8125,0.81640625,0.875,0.827392578125,0.89794921875,0.706298828125,0.825439453125,0.791748046875,0.6826171875,0.696533203125,0.767822265625,0.790771484375,0.71435546875
closed_20250505_062113,glasses_highlight_v1,35,1,closed,0.875,0.77783203125,0.875,0.875,0.75,0.857177734375,0.666748046875,0.666748046875,0.666748046875,0.77783203125,0.77783203125,0.77783203125,0.642822265625,0.875,0.77783203125,1.0,1.0,1.0,1.0,0.833251953125,1.0,1.0,0.888916015625,1.0,0.888916015625,1.0,1.0,1.0,1.0,1.0,0.91064453125,0.8173828125,0.855712890625,0.857177734375,0.732177734375,0.928466796875,0.786376953125,0.81201171875,0.833251953125,0.833251953125,0.801513671875,0.79248046875,0.685791015625,0.857177734375,0.78564453125,0.920654296875,0.8125,0.81640625,0.875,0.827392578125,0.89794921875,0.706298828125,0.825439453125,0.791748046875,0.6826171875,0.696533203125,0.767822265625,0.790771484375,0.71435546875,0.67041015625
closed_20250505_062113,glasses_highlight_v1,36,1,closed,0.77783203125,0.875,0.875,0.75,0.857177734375,0.666748046875,0.666748046875,0.666748046875,0.77783203125,0.77783203125,0.77783203125,0.642822265625,0.875,0.77783203125,0.615478515625,1.0,1.0,1.0,0.833251953125,1.0,1.0,0.888916015625,1.0,0.888916015625,1.0,1.0,1.0,1.0,1.0,1.0,0.8173828125,0.855712890625,0.857177734375,0.732177734375,0.928466796875,0.786376953125,0.81201171875,0.833251953125,0.833251953125,0.801513671875,0.79248046875,0.685791015625,0.857177734375,0.78564453125,0.681396484375,0.8125,0.81640625,0.875,0.827392578125,0.89794921875,0.706298828125,0.825439453125,0.791748046875,0.6826171875,0.696533203125,0.767822265625,0.790771484375,0.71435546875,0.67041015625,0.755126953125
closed_20250505_062113,glasses_highlight_v1,37,1,closed,0.875,0.875,0.75,0.857177734375,0.666748046875,0.666748046875,0.666748046875,0.77783203125,0.77783203125,0.77783203125,0.642822265625,0.875,0.77783203125,0.615478515625,0.533447265625,1.0,1.0,0.833251953125,1.0,1.0,0.888916015625,1.0,0.888916015625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.855712890625,0.857177734375,0.732177734375,0.928466796875,0.786376953125,0.81201171875,0.833251953125,0.833251953125,0.801513671875,0.79248046875,0.685791015625,0.857177734375,0.78564453125,0.681396484375,0.6953125,0.81640625,0.875,0.827392578125,0.89794921875,0.706298828125,0.825439453125,0.791748046875,0.6826171875,0.696533203125,0.767822265625,0.790771484375,0.71435546875,0.67041015625,0.755126953125,0.800048828125
closed_20250505_062113,glasses_highlight_v1,38,1,closed,0.875,0.75,0.857177734375,0.666748046875,0.666748046875,0.666748046875,0.77783203125,0.77783203125,0.77783203125,0.642822265625,0.875,0.77783203125,0.615478515625,0.533447265625,0.529296875,1.0,0.833251953125,1.0,1.0,0.888916015625,1.0,0.888916015625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.857177734375,0.732177734375,0.928466796875,0.786376953125,0.81201171875,0.833251953125,0.833251953125,0.801513671875,0.79248046875,0.685791015625,0.857177734375,0.78564453125,0.681396484375,0.6953125,0.564697265625,0.875,0.827392578125,0.89794921875,0.706298828125,0.825439453125,0.791748046875,0.6826171875,0.696533203125,0.767822265625,0.790771484375,0.71435546875,0.67041015625,0.755126953125,0.800048828125,0.7080078125
closed_20250505_062113,glasses_highlight_v1,39,1,closed,0.75,0.857177734375,0.666748046875,0.666748046875,0.666748046875,0.77783203125,0.77783203125,0.77783203125,0.642822265625,0.875,0.77783203125,0.615478515625,0.533447265625,0.529296875,0.52392578125,0.833251953125,1.0,1.0,0.888916015625,1.0,0.888916015625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.732177734375,0.928466796875,0.786376953125,0.81201171875,0.833251953125,0.833251953125,0.801513671875,0.79248046875,0.685791015625,0.857177734375,0.78564453125,0.681396484375,0.6953125,0.564697265625,0.533935546875,0.827392578125,0.89794921875,0.706298828125,0.825439453125,0.791748046875,0.6826171875,0.696533203125,0.767822265625,0.790771484375,0.71435546875,0.67041015625,0.755126953125,0.800048828125,0.7080078125,0.761962890625
