config_id,feature_pair_name,feature_names,dataset_rule_name,central_size,min_closed_in_central,open_step,eyeblink8_policy,C,class_weight,input_dim,train_samples,val_samples,test_samples,train_closed,val_closed,test_closed,best_threshold,val_threshold_selected_by,train_tuned_accuracy,train_tuned_macro_f1,train_tuned_nonclosed_precision,train_tuned_nonclosed_recall,train_tuned_nonclosed_f1,train_tuned_closed_precision,train_tuned_closed_recall,train_tuned_closed_f1,train_tuned_false_closed_rate,train_tuned_missed_closed_rate,train_tuned_tn,train_tuned_fp,train_tuned_fn,train_tuned_tp,train_tuned_threshold,train_tuned_project_score,val_tuned_accuracy,val_tuned_macro_f1,val_tuned_nonclosed_precision,val_tuned_nonclosed_recall,val_tuned_nonclosed_f1,val_tuned_closed_precision,val_tuned_closed_recall,val_tuned_closed_f1,val_tuned_false_closed_rate,val_tuned_missed_closed_rate,val_tuned_tn,val_tuned_fp,val_tuned_fn,val_tuned_tp,val_tuned_threshold,val_tuned_project_score,test_tuned_accuracy,test_tuned_macro_f1,test_tuned_nonclosed_precision,test_tuned_nonclosed_recall,test_tuned_nonclosed_f1,test_tuned_closed_precision,test_tuned_closed_recall,test_tuned_closed_f1,test_tuned_false_closed_rate,test_tuned_missed_closed_rate,test_tuned_tn,test_tuned_fp,test_tuned_fn,test_tuned_tp,test_tuned_threshold,test_tuned_project_score,train_zero_accuracy,train_zero_macro_f1,train_zero_nonclosed_precision,train_zero_nonclosed_recall,train_zero_nonclosed_f1,train_zero_closed_precision,train_zero_closed_recall,train_zero_closed_f1,train_zero_false_closed_rate,train_zero_missed_closed_rate,train_zero_tn,train_zero_fp,train_zero_fn,train_zero_tp,train_zero_threshold,train_zero_project_score,val_zero_accuracy,val_zero_macro_f1,val_zero_nonclosed_precision,val_zero_nonclosed_recall,val_zero_nonclosed_f1,val_zero_closed_precision,val_zero_closed_recall,val_zero_closed_f1,val_zero_false_closed_rate,val_zero_missed_closed_rate,val_zero_tn,val_zero_fp,val_zero_fn,val_zero_tp,val_zero_threshold,val_zero_project_score,test_zero_accuracy,test_zero_macro_f1,test_zero_nonclosed_precision,test_zero_nonclosed_recall,test_zero_nonclosed_f1,test_zero_closed_precision,test_zero_closed_recall,test_zero_closed_f1,test_zero_false_closed_rate,test_zero_missed_closed_rate,test_zero_tn,test_zero_fp,test_zero_fn,test_zero_tp,test_zero_threshold,test_zero_project_score,rank_score,status,dataset_cache_dir
28,col_run_topk_fixed+col_run_topk_adapt,col_run_topk_fixed+col_run_topk_adapt,loose_5_4_openstep3_blinkasnonclosed,5,4,3,open_blink_as_nonclosed,0.1,"non_closed:1,closed:5",30,23830,3926,2327,2332,378,375,1.7340750738717938,max_closed_recall_under_false_closed_constraint,0.951405791019723,0.8244116448715505,0.9500398265333215,0.9986510373057959,0.9737391146589259,0.976461038961039,0.5158662092624356,0.6750841750841751,0.001348962694204112,0.4841337907375643,21469,29,1129,1203,1.7340750738717938,0.6980149568661916,0.9961793173713703,0.9892132011075839,1.0,0.9957722660653889,0.9978816551334557,0.9618320610687023,1.0,0.9805447470817121,0.004227733934611048,0.0,3533,15,0,378,1.7340750738717938,0.9940788054968513,0.8844005156854319,0.6915418840414739,0.8799097065462754,0.9984631147540983,0.9354451643868491,0.9732142857142857,0.2906666666666667,0.4476386036960986,0.0015368852459016393,0.7093333333333334,1949,3,266,109,1.7340750738717938,0.5359467903135293,0.9833403273185061,0.9554975652247633,0.9981115150370615,0.9833938040747977,0.9906980013589822,0.8652321630804077,0.9828473413379074,0.9202971290905442,0.016606195925202346,0.017152658662092625,21141,357,40,2292,0.0,0.9681041468255522,0.9500764136525726,0.8828559249786871,1.0,0.9447576099210823,0.9715942028985508,0.6585365853658537,1.0,0.7941176470588235,0.0552423900789177,0.0,3352,196,0,378,0.0,0.9346403540387774,0.8405672539750753,0.6809163025162874,0.8911429985155863,0.9226434426229508,0.9066196828593003,0.5065359477124183,0.41333333333333333,0.4552129221732746,0.07735655737704918,0.5866666666666667,1801,151,220,155,0.0,0.5749938873538388,0.9940788054968513,ok,work_autotune_binary_30d\dataset_cache\ds_ca13538ea7ca_col_run_topk_fixed_col_run_topk_adapt_loose_5_4_openstep3_blinkasnonclosed
29,col_run_topk_fixed+col_run_topk_adapt,col_run_topk_fixed+col_run_topk_adapt,loose_5_4_openstep3_blinkasnonclosed,5,4,3,open_blink_as_nonclosed,0.3,balanced,30,23830,3926,2327,2332,378,375,1.9006017643516553,max_closed_recall_under_false_closed_constraint,0.9552664708350819,0.8422579483358171,0.9540040885254644,0.9985580053958508,0.9757727272727273,0.9766566265060241,0.5561749571183533,0.7087431693989069,0.001441994604149223,0.44382504288164665,21467,31,1035,1297,1.9006017643516553,0.7247533968594286,0.9961793173713703,0.9892132011075839,1.0,0.9957722660653889,0.9978816551334557,0.9618320610687023,1.0,0.9805447470817121,0.004227733934611048,0.0,3533,15,0,378,1.9006017643516553,0.9940788054968513,0.8852599914052428,0.6949410439022234,0.8807049254405784,0.9984631147540983,0.9358943577430971,0.9736842105263158,0.296,0.4539877300613497,0.0015368852459016393,0.704,1949,3,264,111,1.9006017643516553,0.5399789912404669,0.9797733948804028,0.9469909955312249,0.9986712224753227,0.9788817564424598,0.9886774723984026,0.8353879622915156,0.9879931389365352,0.9053045186640472,0.021118243557540238,0.012006861063464836,21044,454,28,2304,0.0,0.965567140715785,0.9368313805399898,0.8583865472688684,1.0,0.9301014656144306,0.9637850467289719,0.6038338658146964,1.0,0.7529880478087649,0.06989853438556934,0.0,3300,248,0,378,0.0,0.9206458097479746,0.832831972496777,0.6725670951277697,0.890164752870694,0.913422131147541,0.9016434892541088,0.4783950617283951,0.41333333333333333,0.4434907010014306,0.08657786885245902,0.5866666666666667,1783,169,220,155,0.0,0.5697214504052768,0.9940788054968513,ok,work_autotune_binary_30d\dataset_cache\ds_ca13538ea7ca_col_run_topk_fixed_col_run_topk_adapt_loose_5_4_openstep3_blinkasnonclosed
30,col_run_topk_fixed+col_run_topk_adapt,col_run_topk_fixed+col_run_topk_adapt,loose_5_4_openstep3_blinkasnonclosed,5,4,3,open_blink_as_nonclosed,0.3,"non_closed:1,closed:2",30,23830,3926,2327,2332,378,375,1.4316017224303517,max_closed_recall_under_false_closed_constraint,0.9478808224926563,0.8071892979958251,0.9464033850493653,0.9987905851707135,0.9718915493595256,0.9772329246935202,0.47855917667238423,0.6424870466321244,0.0012094148292864453,0.5214408233276158,21472,26,1216,1116,1.4316017224303517,0.6729206631306993,0.9961793173713703,0.9892132011075839,1.0,0.9957722660653889,0.9978816551334557,0.9618320610687023,1.0,0.9805447470817121,0.004227733934611048,0.0,3533,15,0,378,1.4316017224303517,0.9940788054968513,0.8801031370863773,0.6729345978010353,0.8756174225415357,0.9989754098360656,0.9332376166547021,0.98,0.2613333333333333,0.41263157894736835,0.0010245901639344263,0.7386666666666667,1950,2,277,98,1.4316017224303517,0.5138767383695254,0.9866554762903903,0.9631243085023171,0.9956008985398727,0.9895804260861476,0.9925815331498158,0.909017059301381,0.9596912521440824,0.9336670838548186,0.010419573913852452,0.04030874785591767,21274,224,94,2238,0.0,0.9624520729607529,0.9724910850738665,0.9297724670864339,1.0,0.9695603156708005,0.9845449341728677,0.7777777777777778,1.0,0.8750000000000001,0.030439684329199548,0.0,3440,108,0,378,0.0,0.9611165565514469,0.8534593897722389,0.6955021828866446,0.8927352510970259,0.9380122950819673,0.914813889582813,0.5615942028985508,0.41333333333333333,0.4761904761904762,0.061987704918032786,0.5866666666666667,1831,121,220,155,0.0,0.5841314670222938,0.9940788054968513,ok,work_autotune_binary_30d\dataset_cache\ds_ca13538ea7ca_col_run_topk_fixed_col_run_topk_adapt_loose_5_4_openstep3_blinkasnonclosed
31,col_run_topk_fixed+col_run_topk_adapt,col_run_topk_fixed+col_run_topk_adapt,loose_5_4_openstep3_blinkasnonclosed,5,4,3,open_blink_as_nonclosed,0.3,"non_closed:1,closed:3",30,23830,3926,2327,2332,378,375,1.5861815749406865,max_closed_recall_under_false_closed_constraint,0.9486361728913135,0.810886082567591,0.9471548301720335,0.9987905851707135,0.9722876290527078,0.9775862068965517,0.4862778730703259,0.6494845360824743,0.0012094148292864453,0.5137221269296741,21472,26,1198,1134,1.5861815749406865,0.6781830568416787,0.9961793173713703,0.9892132011075839,1.0,0.9957722660653889,0.9978816551334557,0.9618320610687023,1.0,0.9805447470817121,0.004227733934611048,0.0,3533,15,0,378,1.5861815749406865,0.9940788054968513,0.8813923506660937,0.6782510941182128,0.8767985611510791,0.9989754098360656,0.9339080459770115,0.9805825242718447,0.2693333333333333,0.4225941422594141,0.0010245901639344263,0.7306666666666667,1950,2,274,101,1.5861815749406865,0.5200344221297677,0.9857742341586235,0.9613813594447763,0.9973673076018993,0.9868359847427668,0.9920736982393789,0.889409925752247,0.9759862778730704,0.9306890206501738,0.01316401525723323,0.024013722126929673,21215,283,56,2276,0.0,0.9684406469779163,0.9607743250127356,0.9042927110342841,1.0,0.9565952649379932,0.9778161912993374,0.7105263157894737,1.0,0.8307692307692308,0.04340473506200677,0.0,3394,154,0,378,0.0,0.9467929798098401,0.8470133218736571,0.6880988310276174,0.8919449901768173,0.930327868852459,0.9107321965897693,0.5326460481099656,0.41333333333333333,0.46546546546546547,0.06967213114754098,0.5866666666666667,1816,136,220,155,0.0,0.5795051597958351,0.9940788054968513,ok,work_autotune_binary_30d\dataset_cache\ds_ca13538ea7ca_col_run_topk_fixed_col_run_topk_adapt_loose_5_4_openstep3_blinkasnonclosed
32,col_run_topk_fixed+col_run_topk_adapt,col_run_topk_fixed+col_run_topk_adapt,loose_5_4_openstep3_blinkasnonclosed,5,4,3,open_blink_as_nonclosed,0.3,"non_closed:1,closed:5",30,23830,3926,2327,2332,378,375,1.7541625212619616,max_closed_recall_under_false_closed_constraint,0.951070079731431,0.8228329878636385,0.9497036185083606,0.9986510373057959,0.9735624886631598,0.9763071895424836,0.5124356775300172,0.672103487064117,0.001348962694204112,0.4875643224699828,21469,29,1137,1195,1.7541625212619616,0.6957083829820121,0.9961793173713703,0.9892132011075839,1.0,0.9957722660653889,0.9978816551334557,0.9618320610687023,1.0,0.9805447470817121,0.004227733934611048,0.0,3533,15,0,378,1.7541625212619616,0.9940788054968513,0.8839707778255265,0.6898325869055235,0.8795126353790613,0.9984631147540983,0.9352207293666026,0.972972972972973,0.288,0.4444444444444444,0.0015368852459016393,0.712,1949,3,267,108,1.7541625212619616,0.533925806998591,0.9834242551405791,0.9557060485321591,0.9981116933389983,0.9834868359847427,0.9907452965019563,0.8658859085757461,0.9828473413379074,0.9206668005623619,0.016513164015257233,0.017152658662092625,21143,355,40,2292,0.0,0.9682199005897931,0.9508405501782985,0.8843345855187044,1.0,0.9456031567080045,0.972041141532667,0.6619964973730298,1.0,0.7966280295047419,0.05439684329199549,0.0,3355,193,0,378,0.0,0.9354817528710531,0.8405672539750753,0.6809163025162874,0.8911429985155863,0.9226434426229508,0.9066196828593003,0.5065359477124183,0.41333333333333333,0.4552129221732746,0.07735655737704918,0.5866666666666667,1801,151,220,155,0.0,0.5749938873538388,0.9940788054968513,ok,work_autotune_binary_30d\dataset_cache\ds_ca13538ea7ca_col_run_topk_fixed_col_run_topk_adapt_loose_5_4_openstep3_blinkasnonclosed
33,col_run_topk_fixed+col_run_topk_adapt,col_run_topk_fixed+col_run_topk_adapt,loose_5_4_openstep3_blinkasnonclosed,5,4,3,open_blink_as_nonclosed,1.0,balanced,30,23830,3926,2327,2332,378,375,1.9106618339711274,max_closed_recall_under_false_closed_constraint,0.9551405791019723,0.8416950478759897,0.9538769162408354,0.9985580053958508,0.9757062018498738,0.9766037735849057,0.5548885077186964,0.7076838939021056,0.001441994604149223,0.4451114922813036,21467,31,1038,1294,1.9106618339711274,0.7239030232130973,0.9961793173713703,0.9892132011075839,1.0,0.9957722660653889,0.9978816551334557,0.9618320610687023,1.0,0.9805447470817121,0.004227733934611048,0.0,3533,15,0,378,1.9106618339711274,0.9940788054968513,0.8852599914052428,0.6949410439022234,0.8807049254405784,0.9984631147540983,0.9358943577430971,0.9736842105263158,0.296,0.4539877300613497,0.0015368852459016393,0.704,1949,3,264,111,1.9106618339711274,0.5399789912404669,0.9798153587914393,0.9470918207918039,0.9986712855312485,0.9789282723974323,0.9887012285358577,0.8356909684439608,0.9879931389365352,0.90548241304775,0.02107172760256768,0.012006861063464836,21045,453,28,2304,0.0,0.9656232931164506,0.9370860927152318,0.8588375623603711,1.0,0.9303833145434047,0.9639363410716894,0.6048,1.0,0.7537387836490529,0.06961668545659526,0.0,3301,247,0,378,0.0,0.9209049929281131,0.8332617103566824,0.6730236034777973,0.8902195608782435,0.9139344262295082,0.9019211324570273,0.47987616099071206,0.41333333333333333,0.44412607449856734,0.0860655737704918,0.5866666666666667,1784,168,220,155,0.0,0.5700105171162463,0.9940788054968513,ok,work_autotune_binary_30d\dataset_cache\ds_ca13538ea7ca_col_run_topk_fixed_col_run_topk_adapt_loose_5_4_openstep3_blinkasnonclosed
34,col_run_topk_fixed+col_run_topk_adapt,col_run_topk_fixed+col_run_topk_adapt,loose_5_4_openstep3_blinkasnonclosed,5,4,3,open_blink_as_nonclosed,1.0,"non_closed:1,closed:2",30,23830,3926,2327,2332,378,375,1.44183649101421,max_closed_recall_under_false_closed_constraint,0.9477129668485103,0.8063628828356462,0.946236559139785,0.9987905851707135,0.9718035754695633,0.9771528998242531,0.47684391080617494,0.640922190201729,0.0012094148292864453,0.5231560891938251,21472,26,1220,1112,1.44183649101421,0.6717487819943101,0.9961793173713703,0.9892132011075839,1.0,0.9957722660653889,0.9978816551334557,0.9618320610687023,1.0,0.9805447470817121,0.004227733934611048,0.0,3533,15,0,378,1.44183649101421,0.9940788054968513,0.8796733992264718,0.6711485272444633,0.8752244165170556,0.9989754098360656,0.9330143540669856,0.9797979797979798,0.25866666666666666,0.40928270042194087,0.0010245901639344263,0.7413333333333333,1950,2,278,97,1.44183649101421,0.5118171924793969,0.9866554762903903,0.9631243085023171,0.9956008985398727,0.9895804260861476,0.9925815331498158,0.909017059301381,0.9596912521440824,0.9336670838548186,0.010419573913852452,0.04030874785591767,21274,224,94,2238,0.0,0.9624520729607529,0.9724910850738665,0.9297724670864339,1.0,0.9695603156708005,0.9845449341728677,0.7777777777777778,1.0,0.8750000000000001,0.030439684329199548,0.0,3440,108,0,378,0.0,0.9611165565514469,0.8534593897722389,0.6955021828866446,0.8927352510970259,0.9380122950819673,0.914813889582813,0.5615942028985508,0.41333333333333333,0.4761904761904762,0.061987704918032786,0.5866666666666667,1831,121,220,155,0.0,0.5841314670222938,0.9940788054968513,ok,work_autotune_binary_30d\dataset_cache\ds_ca13538ea7ca_col_run_topk_fixed_col_run_topk_adapt_loose_5_4_openstep3_blinkasnonclosed
35,col_run_topk_fixed+col_run_topk_adapt,col_run_topk_fixed+col_run_topk_adapt,loose_5_4_openstep3_blinkasnonclosed,5,4,3,open_blink_as_nonclosed,1.0,"non_closed:1,closed:3",30,23830,3926,2327,2332,378,375,1.5951800444216928,max_closed_recall_under_false_closed_constraint,0.9484263533361309,0.8098628050485677,0.9469459757442117,0.9987905851707135,0.9721775745364815,0.9774891774891775,0.4841337907375643,0.6475480355606538,0.0012094148292864453,0.5158662092624356,21472,26,1203,1129,1.5951800444216928,0.6767230892098582,0.9961793173713703,0.9892132011075839,1.0,0.9957722660653889,0.9978816551334557,0.9618320610687023,1.0,0.9805447470817121,0.004227733934611048,0.0,3533,15,0,378,1.5951800444216928,0.9940788054968513,0.8813923506660937,0.6782510941182128,0.8767985611510791,0.9989754098360656,0.9339080459770115,0.9805825242718447,0.2693333333333333,0.4225941422594141,0.0010245901639344263,0.7306666666666667,1950,2,274,101,1.5951800444216928,0.5200344221297677,0.9858161980696601,0.961488305020481,0.9973674313651749,0.9868825006977393,0.99209726443769,0.8897576231430805,0.9759862778730704,0.9308793456032721,0.013117499302260676,0.024013722126929673,21216,282,56,2276,0.0,0.9684998880270165,0.9607743250127356,0.9042927110342841,1.0,0.9565952649379932,0.9778161912993374,0.7105263157894737,1.0,0.8307692307692308,0.04340473506200677,0.0,3394,154,0,378,0.0,0.9467929798098401,0.8470133218736571,0.6880988310276174,0.8919449901768173,0.930327868852459,0.9107321965897693,0.5326460481099656,0.41333333333333333,0.46546546546546547,0.06967213114754098,0.5866666666666667,1816,136,220,155,0.0,0.5795051597958351,0.9940788054968513,ok,work_autotune_binary_30d\dataset_cache\ds_ca13538ea7ca_col_run_topk_fixed_col_run_topk_adapt_loose_5_4_openstep3_blinkasnonclosed
36,col_run_topk_fixed+col_run_topk_adapt,col_run_topk_fixed+col_run_topk_adapt,loose_5_4_openstep3_blinkasnonclosed,5,4,3,open_blink_as_nonclosed,1.0,"non_closed:1,closed:5",30,23830,3926,2327,2332,378,375,1.7619223285079015,max_closed_recall_under_false_closed_constraint,0.950986151909358,0.8224372802605968,0.9496196036801132,0.9986510373057959,0.9735183421756676,0.9762684124386252,0.5115780445969125,0.6713562183455262,0.001348962694204112,0.48842195540308747,21469,29,1139,1193,1.7619223285079015,0.6951312163337181,0.9961793173713703,0.9892132011075839,1.0,0.9957722660653889,0.9978816551334557,0.9618320610687023,1.0,0.9805447470817121,0.004227733934611048,0.0,3533,15,0,378,1.7619223285079015,0.9940788054968513,0.8839707778255265,0.6898325869055235,0.8795126353790613,0.9984631147540983,0.9352207293666026,0.972972972972973,0.288,0.4444444444444444,0.0015368852459016393,0.712,1949,3,267,108,1.7619223285079015,0.533925806998591,0.9834242551405791,0.9557060485321591,0.9981116933389983,0.9834868359847427,0.9907452965019563,0.8658859085757461,0.9828473413379074,0.9206668005623619,0.016513164015257233,0.017152658662092625,21143,355,40,2292,0.0,0.9682199005897931,0.9508405501782985,0.8843345855187044,1.0,0.9456031567080045,0.972041141532667,0.6619964973730298,1.0,0.7966280295047419,0.05439684329199549,0.0,3355,193,0,378,0.0,0.9354817528710531,0.8405672539750753,0.6809163025162874,0.8911429985155863,0.9226434426229508,0.9066196828593003,0.5065359477124183,0.41333333333333333,0.4552129221732746,0.07735655737704918,0.5866666666666667,1801,151,220,155,0.0,0.5749938873538388,0.9940788054968513,ok,work_autotune_binary_30d\dataset_cache\ds_ca13538ea7ca_col_run_topk_fixed_col_run_topk_adapt_loose_5_4_openstep3_blinkasnonclosed
37,col_run_topk_fixed+col_run_topk_adapt,col_run_topk_fixed+col_run_topk_adapt,loose_5_4_openstep3_blinkasnonclosed,5,4,3,open_blink_as_nonclosed,3.0,balanced,30,23830,3926,2327,2332,378,375,1.9136119892587264,max_closed_recall_under_false_closed_constraint,0.9551405791019723,0.8416950478759897,0.9538769162408354,0.9985580053958508,0.9757062018498738,0.9766037735849057,0.5548885077186964,0.7076838939021056,0.001441994604149223,0.4451114922813036,21467,31,1038,1294,1.9136119892587264,0.7239030232130973,0.9961793173713703,0.9892132011075839,1.0,0.9957722660653889,0.9978816551334557,0.9618320610687023,1.0,0.9805447470817121,0.004227733934611048,0.0,3533,15,0,378,1.9136119892587264,0.9940788054968513,0.8852599914052428,0.6949410439022234,0.8807049254405784,0.9984631147540983,0.9358943577430971,0.9736842105263158,0.296,0.4539877300613497,0.0015368852459016393,0.704,1949,3,264,111,1.9136119892587264,0.5399789912404669,0.9798992866135123,0.9472935745501092,0.9986714116251483,0.9790213043073774,0.9887487374627111,0.8362976406533575,0.9879931389365352,0.9058384116375074,0.02097869569262257,0.012006861063464836,21047,451,28,2304,0.0,0.9657356500385643,0.9370860927152318,0.8588375623603711,1.0,0.9303833145434047,0.9639363410716894,0.6048,1.0,0.7537387836490529,0.06961668545659526,0.0,3301,247,0,378,0.0,0.9209049929281131,0.8332617103566824,0.6730236034777973,0.8902195608782435,0.9139344262295082,0.9019211324570273,0.47987616099071206,0.41333333333333333,0.44412607449856734,0.0860655737704918,0.5866666666666667,1784,168,220,155,0.0,0.5700105171162463,0.9940788054968513,ok,work_autotune_binary_30d\dataset_cache\ds_ca13538ea7ca_col_run_topk_fixed_col_run_topk_adapt_loose_5_4_openstep3_blinkasnonclosed
38,col_run_topk_fixed+col_run_topk_adapt,col_run_topk_fixed+col_run_topk_adapt,loose_5_4_openstep3_blinkasnonclosed,5,4,3,open_blink_as_nonclosed,3.0,"non_closed:1,closed:2",30,23830,3926,2327,2332,378,375,1.444775898076684,max_closed_recall_under_false_closed_constraint,0.9477129668485103,0.8063628828356462,0.946236559139785,0.9987905851707135,0.9718035754695633,0.9771528998242531,0.47684391080617494,0.640922190201729,0.0012094148292864453,0.5231560891938251,21472,26,1220,1112,1.444775898076684,0.6717487819943101,0.9961793173713703,0.9892132011075839,1.0,0.9957722660653889,0.9978816551334557,0.9618320610687023,1.0,0.9805447470817121,0.004227733934611048,0.0,3533,15,0,378,1.444775898076684,0.9940788054968513,0.8796733992264718,0.6711485272444633,0.8752244165170556,0.9989754098360656,0.9330143540669856,0.9797979797979798,0.25866666666666666,0.40928270042194087,0.0010245901639344263,0.7413333333333333,1950,2,278,97,1.444775898076684,0.5118171924793969,0.9866974402014268,0.9632470786681809,0.9956474937988486,0.9895804260861476,0.9926046891403243,0.9090539991879821,0.9601200686106347,0.9338894681960376,0.010419573913852452,0.03987993138936535,21274,224,93,2239,0.0,0.962702952055057,0.9724910850738665,0.9297724670864339,1.0,0.9695603156708005,0.9845449341728677,0.7777777777777778,1.0,0.8750000000000001,0.030439684329199548,0.0,3440,108,0,378,0.0,0.9611165565514469,0.8534593897722389,0.6955021828866446,0.8927352510970259,0.9380122950819673,0.914813889582813,0.5615942028985508,0.41333333333333333,0.4761904761904762,0.061987704918032786,0.5866666666666667,1831,121,220,155,0.0,0.5841314670222938,0.9940788054968513,ok,work_autotune_binary_30d\dataset_cache\ds_ca13538ea7ca_col_run_topk_fixed_col_run_topk_adapt_loose_5_4_openstep3_blinkasnonclosed
39,col_run_topk_fixed+col_run_topk_adapt,col_run_topk_fixed+col_run_topk_adapt,loose_5_4_openstep3_blinkasnonclosed,5,4,3,open_blink_as_nonclosed,3.0,"non_closed:1,closed:3",30,23830,3926,2327,2332,378,375,1.5978923813669816,max_closed_recall_under_false_closed_constraint,0.9484263533361309,0.8098628050485677,0.9469459757442117,0.9987905851707135,0.9721775745364815,0.9774891774891775,0.4841337907375643,0.6475480355606538,0.0012094148292864453,0.5158662092624356,21472,26,1203,1129,1.5978923813669816,0.6767230892098582,0.9961793173713703,0.9892132011075839,1.0,0.9957722660653889,0.9978816551334557,0.9618320610687023,1.0,0.9805447470817121,0.004227733934611048,0.0,3533,15,0,378,1.5978923813669816,0.9940788054968513,0.8813923506660937,0.6782510941182128,0.8767985611510791,0.9989754098360656,0.9339080459770115,0.9805825242718447,0.2693333333333333,0.4225941422594141,0.0010245901639344263,0.7306666666666667,1950,2,274,101,1.5978923813669816,0.5200344221297677,0.9858161980696601,0.961488305020481,0.9973674313651749,0.9868825006977393,0.99209726443769,0.8897576231430805,0.9759862778730704,0.9308793456032721,0.013117499302260676,0.024013722126929673,21216,282,56,2276,0.0,0.9684998880270165,0.9607743250127356,0.9042927110342841,1.0,0.9565952649379932,0.9778161912993374,0.7105263157894737,1.0,0.8307692307692308,0.04340473506200677,0.0,3394,154,0,378,0.0,0.9467929798098401,0.8470133218736571,0.6880988310276174,0.8919449901768173,0.930327868852459,0.9107321965897693,0.5326460481099656,0.41333333333333333,0.46546546546546547,0.06967213114754098,0.5866666666666667,1816,136,220,155,0.0,0.5795051597958351,0.9940788054968513,ok,work_autotune_binary_30d\dataset_cache\ds_ca13538ea7ca_col_run_topk_fixed_col_run_topk_adapt_loose_5_4_openstep3_blinkasnonclosed
40,col_run_topk_fixed+col_run_topk_adapt,col_run_topk_fixed+col_run_topk_adapt,loose_5_4_openstep3_blinkasnonclosed,5,4,3,open_blink_as_nonclosed,3.0,"non_closed:1,closed:5",30,23830,3926,2327,2332,378,375,1.7639993167893113,max_closed_recall_under_false_closed_constraint,0.950986151909358,0.8224372802605968,0.9496196036801132,0.9986510373057959,0.9735183421756676,0.9762684124386252,0.5115780445969125,0.6713562183455262,0.001348962694204112,0.48842195540308747,21469,29,1139,1193,1.7639993167893113,0.6951312163337181,0.9961793173713703,0.9892132011075839,1.0,0.9957722660653889,0.9978816551334557,0.9618320610687023,1.0,0.9805447470817121,0.004227733934611048,0.0,3533,15,0,378,1.7639993167893113,0.9940788054968513,0.8839707778255265,0.6898325869055235,0.8795126353790613,0.9984631147540983,0.9352207293666026,0.972972972972973,0.288,0.4444444444444444,0.0015368852459016393,0.712,1949,3,267,108,1.7639993167893113,0.533925806998591,0.9834242551405791,0.9557060485321591,0.9981116933389983,0.9834868359847427,0.9907452965019563,0.8658859085757461,0.9828473413379074,0.9206668005623619,0.016513164015257233,0.017152658662092625,21143,355,40,2292,0.0,0.9682199005897931,0.9508405501782985,0.8843345855187044,1.0,0.9456031567080045,0.972041141532667,0.6619964973730298,1.0,0.7966280295047419,0.05439684329199549,0.0,3355,193,0,378,0.0,0.9354817528710531,0.8405672539750753,0.6809163025162874,0.8911429985155863,0.9226434426229508,0.9066196828593003,0.5065359477124183,0.41333333333333333,0.4552129221732746,0.07735655737704918,0.5866666666666667,1801,151,220,155,0.0,0.5749938873538388,0.9940788054968513,ok,work_autotune_binary_30d\dataset_cache\ds_ca13538ea7ca_col_run_topk_fixed_col_run_topk_adapt_loose_5_4_openstep3_blinkasnonclosed
41,col_run_topk_fixed+col_run_topk_adapt,col_run_topk_fixed+col_run_topk_adapt,strict_9_8_openstep3_blinkasnonclosed,9,8,3,open_blink_as_nonclosed,0.03,balanced,30,24502,4097,2424,2252,362,359,1.3539185030406007,max_closed_recall_under_false_closed_constraint,0.9721247245122847,0.905462016811355,0.9724011039558418,0.9976179775280899,0.9848481487232956,0.9683582089552238,0.7202486678507993,0.8260758848994143,0.0023820224719101122,0.2797513321492007,22197,53,630,1622,1.3539185030406007,0.8286392821356607,0.9931657310226996,0.9795017639961804,1.0,0.9925033467202142,0.9962375705455523,0.9282051282051282,1.0,0.9627659574468085,0.00749665327978581,0.0,3707,28,0,362,1.3539185030406007,0.9888159157603003,0.8989273927392739,0.7392022631629565,0.9033687943262412,0.9869249394673123,0.9433001619995371,0.8392857142857143,0.39275766016713093,0.5351043643263758,0.013075060532687652,0.6072423398328691,2038,27,218,141,1.3539185030406007,0.6022320422502191,0.9786956166843523,0.9415785265217778,0.998760444403636,0.977752808988764,0.9881449854651162,0.8180147058823529,0.9880106571936057,0.8950120675784393,0.022247191011235956,0.011989342806394316,21755,495,27,2225,0.0,0.9627228729759969,0.9279960947034416,0.8346927540493686,1.0,0.9210174029451138,0.9588850174216028,0.5509893455098934,1.0,0.7105004906771344,0.07898259705488621,0.0,3440,295,0,362,0.0,0.9077171050004667,0.8341584158415841,0.6627964919274467,0.898418782942022,0.9079903147699758,0.903179190751445,0.4362017804154303,0.40947075208913647,0.4224137931034483,0.09200968523002422,0.5905292479108635,1875,190,212,147,0.0,0.5617812687451131,0.9888159157603003,ok,work_autotune_binary_30d\dataset_cache\ds_bce6fdce4b38_col_run_topk_fixed_col_run_topk_adapt_strict_9_8_openstep3_blinkasnonclosed
