video_id,source_path,frame_id,timestamp_sec,det_ok,dlib_update_ok,roi_age,frame_w,frame_h,eye_frame_w,eye_frame_h,eye_frame_orientation,dlib_decimate,eye_roi_shrink,fixed_thresh,adapt_offset,fixed_scale,label_name,label,left_pre_x,left_pre_y,left_pre_w,left_pre_h,right_pre_x,right_pre_y,right_pre_w,right_pre_h,left_x,left_y,left_w,left_h,right_x,right_y,right_w,right_h,eye_valid,feature0_q,feature1_q,eye_debug,low_pct,high_pct,left_t_low,left_t_high,right_t_low,right_t_high,left_q_dark,left_q_ref,right_q_dark,right_q_ref,left_contrast,right_contrast,left_center_w,left_center_h,right_center_w,right_center_h,robust_f0,robust_f1,svm_ready,svm_pred,svm_score_q
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,122,8.133333333333333,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,126,164,64,28,219,164,69,29,126,164,64,28,219,164,69,29,1,3589,2895,959597379,10.0,60.0,67.0,75.0,50.0,57.0,59.0,91.0,43.0,71.0,32.0,28.0,52.0,20.0,55.0,21.0,0.876220703125,0.706787109375,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,123,8.2,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,125,163,64,29,221,164,68,29,125,163,64,29,221,164,68,29,1,3609,3030,1026968902,10.0,60.0,70.0,77.0,54.0,61.0,63.0,91.0,47.0,75.0,28.0,28.0,52.0,21.0,54.0,21.0,0.881103515625,0.73974609375,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,124,8.266666666666667,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,121,162,68,29,217,164,72,29,121,162,68,29,217,164,72,29,1,3511,2830,993348934,10.0,60.0,70.0,77.0,53.0,59.0,63.0,91.0,47.0,71.0,28.0,24.0,54.0,21.0,58.0,21.0,0.857177734375,0.69091796875,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,125,8.333333333333334,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,120,161,68,32,216,162,72,32,120,161,68,32,216,162,72,32,1,3538,2847,1026969417,10.0,60.0,73.0,79.0,54.0,61.0,67.0,91.0,47.0,75.0,24.0,28.0,54.0,22.0,58.0,22.0,0.86376953125,0.695068359375,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,126,8.4,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,124,175,59,28,209,178,62,25,124,175,59,28,209,178,62,25,1,2867,2712,1195334483,10.0,60.0,83.0,91.0,63.0,71.0,75.0,107.0,55.0,87.0,32.0,32.0,47.0,20.0,50.0,17.0,0.699951171875,0.662109375,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,127,8.466666666666667,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,124,174,58,28,207,176,63,28,124,174,58,28,207,176,63,28,1,2867,2550,1161582415,10.0,60.0,79.0,87.0,60.0,69.0,71.0,103.0,51.0,87.0,32.0,36.0,46.0,20.0,51.0,20.0,0.699951171875,0.62255859375,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,128,8.533333333333333,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,122,163,63,28,218,164,67,29,122,163,63,28,218,164,67,29,1,2989,2913,1060719942,10.0,60.0,70.0,77.0,57.0,63.0,63.0,91.0,51.0,75.0,28.0,24.0,51.0,20.0,53.0,21.0,0.729736328125,0.711181640625,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,129,8.6,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,121,169,63,25,213,169,67,28,121,169,63,25,213,169,67,28,1,2964,2850,1094209866,10.0,60.0,74.0,81.0,56.0,65.0,67.0,95.0,47.0,83.0,28.0,36.0,51.0,17.0,53.0,20.0,0.7236328125,0.69580078125,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,130,8.666666666666666,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,122,167,64,29,215,167,67,32,122,167,64,29,215,167,67,32,1,3130,2720,1127960906,10.0,60.0,74.0,81.0,59.0,67.0,67.0,95.0,51.0,83.0,28.0,32.0,52.0,21.0,53.0,22.0,0.76416015625,0.6640625,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,131,8.733333333333333,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,117,161,68,35,212,162,72,36,117,161,68,35,212,162,72,36,1,3126,2701,1094340938,10.0,60.0,74.0,81.0,58.0,65.0,67.0,95.0,51.0,79.0,28.0,28.0,54.0,25.0,58.0,26.0,0.76318359375,0.659423828125,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,132,8.8,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,115,164,69,32,210,166,72,32,115,164,69,32,210,166,72,32,1,2886,2758,1060589383,10.0,60.0,71.0,79.0,55.0,63.0,63.0,95.0,47.0,79.0,32.0,32.0,55.0,22.0,58.0,22.0,0.70458984375,0.67333984375,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,133,8.866666666666667,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,114,169,67,29,208,166,72,32,114,169,67,29,208,166,72,32,1,2753,2641,1060590411,10.0,60.0,75.0,83.0,55.0,63.0,67.0,99.0,47.0,79.0,32.0,32.0,53.0,21.0,58.0,22.0,0.672119140625,0.644775390625,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,134,8.933333333333334,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,114,170,67,28,210,173,72,29,114,170,67,28,210,173,72,29,1,2590,2425,1195332427,10.0,60.0,75.0,83.0,63.0,71.0,67.0,99.0,55.0,87.0,32.0,32.0,53.0,20.0,58.0,21.0,0.63232421875,0.592041015625,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,135,9.0,1,0,1,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,114,170,67,28,210,173,72,29,114,170,67,28,210,173,72,29,1,2492,2446,1195332427,10.0,60.0,75.0,83.0,63.0,71.0,67.0,99.0,55.0,87.0,32.0,32.0,53.0,20.0,58.0,21.0,0.6083984375,0.59716796875,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,136,9.066666666666666,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,114,165,67,29,211,164,72,32,114,165,67,29,211,164,72,32,1,3325,3065,1094340423,10.0,60.0,71.0,79.0,58.0,65.0,63.0,95.0,51.0,79.0,32.0,28.0,53.0,21.0,58.0,22.0,0.811767578125,0.748291015625,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,137,9.133333333333333,1,0,1,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,114,165,67,29,211,164,72,32,114,165,67,29,211,164,72,32,1,3511,3034,1060589383,10.0,60.0,71.0,79.0,55.0,63.0,63.0,95.0,47.0,79.0,32.0,32.0,53.0,21.0,58.0,22.0,0.857177734375,0.74072265625,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,138,9.2,1,0,2,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,114,165,67,29,211,164,72,32,114,165,67,29,211,164,72,32,1,3516,3022,1060589383,10.0,60.0,71.0,79.0,55.0,63.0,63.0,95.0,47.0,79.0,32.0,32.0,53.0,21.0,58.0,22.0,0.8583984375,0.73779296875,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,139,9.266666666666667,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,120,168,59,28,207,171,64,28,120,168,59,28,207,171,64,28,1,3277,3157,1094209351,10.0,60.0,71.0,79.0,56.0,65.0,63.0,95.0,47.0,83.0,32.0,36.0,47.0,20.0,52.0,20.0,0.800048828125,0.770751953125,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,140,9.333333333333334,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,120,183,62,22,209,186,67,22,120,183,62,22,209,186,67,22,1,3687,3098,1363699555,10.0,60.0,99.0,103.0,72.0,81.0,95.0,111.0,63.0,99.0,16.0,36.0,50.0,15.0,53.0,15.0,0.900146484375,0.75634765625,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,141,9.4,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,119,183,63,21,210,187,67,22,119,183,63,21,210,187,67,22,1,3219,3058,1329948000,10.0,60.0,96.0,101.0,69.0,79.0,91.0,111.0,59.0,99.0,20.0,40.0,51.0,14.0,53.0,15.0,0.785888671875,0.74658203125,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,142,9.466666666666667,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,121,178,63,22,211,179,68,25,121,178,63,22,211,179,68,25,1,3004,2467,1228953938,10.0,60.0,82.0,89.0,64.0,73.0,75.0,103.0,55.0,91.0,28.0,36.0,51.0,15.0,54.0,17.0,0.7333984375,0.602294921875,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,143,9.533333333333333,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,120,181,63,21,210,182,67,25,120,181,63,21,210,182,67,25,1,2926,2543,1296326489,10.0,60.0,89.0,95.0,68.0,77.0,83.0,107.0,59.0,95.0,24.0,36.0,51.0,14.0,53.0,17.0,0.71435546875,0.620849609375,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,144,9.6,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,119,182,64,21,210,188,68,22,119,182,64,21,210,188,68,22,1,2926,2703,1329946972,10.0,60.0,92.0,97.0,69.0,79.0,87.0,107.0,59.0,99.0,20.0,40.0,52.0,14.0,54.0,15.0,0.71435546875,0.659912109375,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,145,9.666666666666666,1,0,1,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,119,182,64,21,210,188,68,22,119,182,64,21,210,188,68,22,1,2926,2733,1329946972,10.0,60.0,92.0,97.0,69.0,79.0,87.0,107.0,59.0,99.0,20.0,40.0,52.0,14.0,54.0,15.0,0.71435546875,0.667236328125,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,146,9.733333333333333,1,0,2,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,119,182,64,21,210,188,68,22,119,182,64,21,210,188,68,22,1,2926,2803,1329946972,10.0,60.0,92.0,97.0,69.0,79.0,87.0,107.0,59.0,99.0,20.0,40.0,52.0,14.0,54.0,15.0,0.71435546875,0.684326171875,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,147,9.8,1,0,3,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,119,182,64,21,210,188,68,22,119,182,64,21,210,188,68,22,1,2926,2551,1329946457,10.0,60.0,89.0,95.0,69.0,79.0,83.0,107.0,59.0,99.0,24.0,40.0,52.0,14.0,54.0,15.0,0.71435546875,0.622802734375,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,148,9.866666666666667,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,117,177,67,28,210,179,72,28,117,177,67,28,210,179,72,28,1,2867,2289,1228954966,10.0,60.0,86.0,93.0,64.0,73.0,79.0,107.0,55.0,91.0,28.0,36.0,53.0,20.0,58.0,20.0,0.699951171875,0.558837890625,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,149,9.933333333333334,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,117,170,67,29,212,172,69,29,117,170,67,29,212,172,69,29,1,3316,2821,1161581387,10.0,60.0,75.0,83.0,60.0,69.0,67.0,99.0,51.0,87.0,32.0,36.0,53.0,21.0,55.0,21.0,0.8095703125,0.688720703125,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,150,10.0,1,0,1,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,117,170,67,29,212,172,69,29,117,170,67,29,212,172,69,29,1,3219,2863,1161581387,10.0,60.0,75.0,83.0,60.0,69.0,67.0,99.0,51.0,87.0,32.0,36.0,53.0,21.0,55.0,21.0,0.785888671875,0.698974609375,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,151,10.066666666666666,1,0,2,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,117,170,67,29,212,172,69,29,117,170,67,29,212,172,69,29,1,3316,2870,1161581387,10.0,60.0,75.0,83.0,60.0,69.0,67.0,99.0,51.0,87.0,32.0,36.0,53.0,21.0,55.0,21.0,0.8095703125,0.70068359375,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,152,10.133333333333333,1,0,3,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,117,170,67,29,212,172,69,29,117,170,67,29,212,172,69,29,1,3316,2849,1161581387,10.0,60.0,75.0,83.0,60.0,69.0,67.0,99.0,51.0,87.0,32.0,36.0,53.0,21.0,55.0,21.0,0.8095703125,0.695556640625,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,153,10.2,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,117,178,64,28,204,182,72,29,117,178,64,28,204,182,72,29,1,2867,2682,1262574934,10.0,60.0,86.0,93.0,65.0,75.0,79.0,107.0,55.0,95.0,28.0,40.0,52.0,20.0,58.0,21.0,0.699951171875,0.65478515625,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,154,10.266666666666667,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,115,171,67,29,208,169,72,32,115,171,67,29,208,169,72,32,1,3316,2931,1094210379,10.0,60.0,75.0,83.0,56.0,65.0,67.0,99.0,47.0,83.0,32.0,36.0,53.0,21.0,58.0,22.0,0.8095703125,0.715576171875,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,155,10.333333333333334,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,120,178,59,25,203,182,67,28,120,178,59,25,203,182,67,28,1,2892,2828,1262574419,10.0,60.0,83.0,91.0,65.0,75.0,75.0,107.0,55.0,95.0,32.0,40.0,47.0,17.0,53.0,20.0,0.7060546875,0.6904296875,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,156,10.4,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,112,166,67,35,203,167,73,35,112,166,67,35,203,167,73,35,1,3359,3040,1094210379,10.0,60.0,75.0,83.0,56.0,65.0,67.0,99.0,47.0,83.0,32.0,36.0,53.0,25.0,59.0,25.0,0.820068359375,0.7421875,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,157,10.466666666666667,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,114,167,64,32,208,167,69,35,114,167,64,32,208,167,69,35,1,3538,3010,1195331912,10.0,60.0,72.0,81.0,63.0,71.0,63.0,99.0,55.0,87.0,36.0,32.0,52.0,22.0,55.0,25.0,0.86376953125,0.73486328125,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,158,10.533333333333333,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,111,171,64,29,202,174,73,29,111,171,64,29,202,174,73,29,1,3316,2897,1195331912,10.0,60.0,72.0,81.0,63.0,71.0,63.0,99.0,55.0,87.0,36.0,32.0,52.0,21.0,59.0,21.0,0.8095703125,0.707275390625,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,159,10.6,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,112,171,62,32,203,178,69,29,112,171,62,32,203,178,69,29,1,2381,2395,1330074956,10.0,60.0,76.0,85.0,71.0,79.0,67.0,103.0,63.0,95.0,36.0,32.0,50.0,22.0,55.0,21.0,0.581298828125,0.584716796875,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,160,10.666666666666666,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,113,176,62,29,202,179,69,29,113,176,62,29,202,179,69,29,1,1853,1999,1363696467,10.0,60.0,83.0,91.0,72.0,81.0,75.0,107.0,63.0,99.0,32.0,36.0,50.0,21.0,55.0,21.0,0.452392578125,0.488037109375,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,161,10.733333333333333,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,109,165,63,36,203,167,72,36,109,165,63,36,203,167,72,36,1,2678,2780,1262703433,10.0,60.0,73.0,83.0,67.0,75.0,63.0,103.0,59.0,91.0,40.0,32.0,51.0,26.0,58.0,26.0,0.65380859375,0.6787109375,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,162,10.8,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,109,171,59,29,201,172,69,29,109,171,59,29,201,172,69,29,1,2634,2646,1262702920,10.0,60.0,72.0,81.0,67.0,75.0,63.0,99.0,59.0,91.0,36.0,32.0,47.0,21.0,55.0,21.0,0.64306640625,0.64599609375,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,163,10.866666666666667,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,106,163,64,36,202,167,72,35,106,163,64,36,202,167,72,35,1,2647,2925,1262703433,10.0,60.0,73.0,83.0,67.0,75.0,63.0,103.0,59.0,91.0,40.0,32.0,52.0,26.0,58.0,25.0,0.646240234375,0.714111328125,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,164,10.933333333333334,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,109,178,62,29,200,181,69,29,109,178,62,29,200,181,69,29,1,1658,1889,1498439511,10.0,60.0,87.0,95.0,80.0,89.0,79.0,111.0,71.0,107.0,32.0,36.0,50.0,21.0,55.0,21.0,0.40478515625,0.461181640625,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,165,11.0,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,110,188,58,25,198,189,68,25,110,188,58,25,198,189,68,25,1,3373,3161,1768058218,10.0,60.0,106.0,109.0,98.0,105.0,103.0,115.0,91.0,119.0,12.0,28.0,46.0,17.0,54.0,17.0,0.823486328125,0.771728515625,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,166,11.066666666666666,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,113,174,62,32,205,181,68,32,113,174,62,32,205,181,68,32,1,2607,2366,1498438996,10.0,60.0,84.0,93.0,80.0,89.0,75.0,111.0,71.0,107.0,36.0,36.0,50.0,22.0,54.0,22.0,0.636474609375,0.57763671875,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,167,11.133333333333333,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,111,183,63,29,201,189,69,32,111,183,63,29,201,189,69,32,1,2075,2216,1700685667,10.0,60.0,99.0,103.0,94.0,101.0,95.0,111.0,87.0,115.0,16.0,28.0,51.0,21.0,55.0,22.0,0.506591796875,0.541015625,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,168,11.2,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,107,175,63,35,198,178,72,35,107,175,63,35,198,178,72,35,1,1885,2132,1498438996,10.0,60.0,84.0,93.0,80.0,89.0,75.0,111.0,71.0,107.0,36.0,36.0,51.0,25.0,58.0,25.0,0.460205078125,0.5205078125,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,169,11.266666666666667,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,108,165,62,32,204,171,72,32,108,165,62,32,204,171,72,32,1,2979,3093,1296453958,10.0,60.0,70.0,81.0,70.0,77.0,59.0,103.0,63.0,91.0,44.0,28.0,50.0,22.0,58.0,22.0,0.727294921875,0.755126953125,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,170,11.333333333333334,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,109,168,62,29,205,172,69,29,109,168,62,29,205,172,69,29,1,2926,3147,1262702918,10.0,60.0,70.0,81.0,67.0,75.0,59.0,103.0,59.0,91.0,44.0,32.0,50.0,21.0,55.0,21.0,0.71435546875,0.768310546875,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,171,11.4,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,113,190,63,22,204,194,69,28,113,190,63,22,204,194,69,28,1,3072,3180,1633316202,10.0,60.0,106.0,109.0,90.0,97.0,103.0,115.0,83.0,111.0,12.0,28.0,51.0,15.0,55.0,20.0,0.75,0.7763671875,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,172,11.466666666666667,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,111,188,63,25,202,194,68,29,111,188,63,25,202,194,68,29,1,3023,2996,1633316202,10.0,60.0,106.0,109.0,90.0,97.0,103.0,115.0,83.0,111.0,12.0,28.0,51.0,17.0,54.0,21.0,0.738037109375,0.7314453125,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,173,11.533333333333333,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,109,189,62,25,200,193,69,29,109,189,62,25,200,193,69,29,1,2300,2289,1633315687,10.0,60.0,103.0,107.0,90.0,97.0,99.0,115.0,83.0,111.0,16.0,28.0,50.0,17.0,55.0,21.0,0.5615234375,0.558837890625,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,174,11.6,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,107,180,62,32,197,179,72,35,107,180,62,32,197,179,72,35,1,1542,1772,1498440541,10.0,60.0,93.0,99.0,80.0,89.0,87.0,111.0,71.0,107.0,24.0,36.0,50.0,22.0,58.0,25.0,0.37646484375,0.4326171875,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,175,11.666666666666666,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,107,180,64,29,199,188,73,32,107,180,64,29,199,188,73,32,1,2172,2380,1700684122,10.0,60.0,90.0,97.0,94.0,101.0,83.0,111.0,87.0,115.0,28.0,28.0,52.0,21.0,59.0,22.0,0.5302734375,0.5810546875,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,176,11.733333333333333,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,107,177,62,32,198,179,69,35,107,177,62,32,198,179,69,35,1,1564,1744,1498439511,10.0,60.0,87.0,95.0,80.0,89.0,79.0,111.0,71.0,107.0,32.0,36.0,50.0,22.0,55.0,25.0,0.3818359375,0.42578125,0,-1,0
open_20250505_061841,C:\Users\LC\Desktop\eyeblink8\raw_robust_dataset_board\glasses_highlight_v1\open\open_20250505_061841.avi,177,11.8,1,1,0,480,640,480,640,upright,1,0,10,60,4096,non_closed,0,111,174,62,28,205,178,68,29,111,174,62,28,205,178,68,29,1,3077,2564,1397447507,10.0,60.0,83.0,91.0,75.0,83.0,75.0,107.0,67.0,99.0,32.0,32.0,50.0,20.0,54.0,21.0,0.751220703125,0.6259765625,0,-1,0
