video_id,feature,n_frames,open_mean,closed_mean,gap_open_minus_closed,separation_rough,acc_if_open_high,best_acc_allow_flip,direction
WIN_20260414_21_29_13_Pro,col_run_topk_fixed,642,0.7245789900888585,0.7171144238945579,0.0074645661943005814,0.06017974152318952,0.6090342679127726,0.6090342679127726,open_high
test1,col_run_topk_fixed,385,0.5264561556329849,0.3061870503597122,0.22026910527327265,2.403021160250617,0.8597402597402597,0.8597402597402597,open_high
test2,col_run_topk_fixed,623,0.4315813377374071,0.36630158730158724,0.06527975043581985,0.5181906465551384,0.6452648475120385,0.6452648475120385,open_high
test3,col_run_topk_fixed,626,0.218000333000333,0.12415155910079768,0.09384877389953532,1.4569564013849579,0.7571884984025559,0.7571884984025559,open_high
11,dark_ratio_fixed,1110,0.1088084911582224,0.08179788120745736,0.02701060995076504,1.3156264818803833,0.8711711711711712,0.8711711711711712,open_high
22,dark_ratio_fixed,924,0.10744236959399342,0.03623882002583597,0.07120354956815744,3.18089827312015,0.9545454545454546,0.9545454545454546,open_high
WIN_20260414_20_31_10_Pro,dark_ratio_fixed,729,0.10747672930233129,0.09738239672302562,0.01009433257930567,0.23267865858592998,0.5486968449931413,0.5486968449931413,open_high
WIN_20260414_21_29_13_Pro,dark_ratio_fixed,642,0.32832516452715504,0.3115458841703337,0.016779280356821358,0.2764145853135343,0.602803738317757,0.602803738317757,open_high
test1,dark_ratio_fixed,385,0.16841581273779044,0.1219435166152792,0.046472296122511234,1.857813483987928,0.8389610389610389,0.8389610389610389,open_high
test2,dark_ratio_fixed,623,0.14968298914720754,0.1285344218583349,0.021148567288872627,0.548149967789391,0.6276083467094703,0.6276083467094703,open_high
test3,dark_ratio_fixed,626,0.04319626515155171,0.037217933086739645,0.005978332064812068,0.2599002842789032,0.549520766773163,0.549520766773163,open_high
11,h_edge_density,1110,0.08362133050055805,0.00992720191428786,0.07369412858627018,3.893851444713922,0.9378378378378378,0.9378378378378378,open_high
22,h_edge_density,924,0.0007105188217117524,0.0,0.0007105188217117524,0.9105070918803834,0.5725108225108225,0.5725108225108225,open_high
